date,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
02-13,27.9,28.8,41.9,27.3,46.6,22.1,37.8,40.2,62.0,53.9,59.0,28.0,50.6,38.6,20.4,56.8,65.5,,20.4,25.3,28.6,51.3,60.2,65.5,40.2
02-14,27.4,28.3,41.8,27.8,47.5,21.9,37.8,40.5,62.1,54.2,59.1,28.3,50.5,38.3,20.1,56.7,65.6,,20.1,25.2,28.3,51.3,60.3,65.6,40.5
02-15,27.5,27.3,41.8,28.0,46.4,22.6,37.2,40.3,62.1,54.5,59.0,27.8,50.5,38.7,21.0,56.6,65.5,,21.0,25.4,27.9,51.3,60.2,65.5,40.3
02-16,28.1,28.9,40.8,28.4,46.6,22.6,37.0,41.0,62.0,54.5,58.9,27.7,50.7,38.5,21.4,56.6,65.6,,21.4,25.6,28.8,51.4,60.1,65.6,40.8
02-17,27.2,27.5,41.5,28.1,46.4,22.3,37.8,40.9,62.6,55.2,59.7,28.2,51.2,38.3,22.3,56.3,65.4,,22.3,25.3,28.2,52.0,60.8,65.4,40.9
02-18,27.5,29.2,41.4,28.4,47.0,22.2,37.7,40.3,62.9,55.2,59.5,28.0,51.1,38.7,24.0,56.4,65.5,,22.2,26.1,29.1,51.9,60.9,65.5,40.3
02-19,27.1,28.8,41.0,28.1,47.0,22.6,37.2,41.3,62.8,55.4,59.6,27.8,51.1,39.1,24.7,56.3,65.5,,22.6,26.1,28.6,52.0,60.8,65.5,41.0
02-20,28.6,27.1,40.9,28.3,46.8,22.9,37.8,40.5,61.7,55.2,59.4,28.0,51.2,38.7,25.8,56.3,65.5,,22.9,26.6,28.5,52.0,60.3,65.5,40.5
02-21,28.4,28.6,42.2,28.1,47.3,22.8,37.4,39.8,61.6,55.9,59.5,28.5,51.3,38.6,25.6,56.2,65.5,,22.8,27.1,28.6,52.2,60.3,65.5,39.8
02-22,27.8,29.0,41.5,28.3,46.8,22.8,37.4,40.9,61.4,56.2,59.8,28.5,51.2,38.8,25.3,56.1,65.6,,22.8,26.8,28.9,52.2,60.4,65.6,40.9
02-23,28.4,28.1,41.6,28.7,46.5,22.4,38.0,41.6,61.7,55.6,59.6,28.4,51.3,38.8,25.4,56.2,65.6,,22.4,27.0,28.6,52.2,60.4,65.6,41.6
02-24,28.3,27.5,41.2,28.3,46.9,22.4,37.7,41.7,61.4,55.9,59.7,28.4,51.7,39.0,25.5,56.0,65.4,,22.4,26.7,28.4,52.5,60.4,65.4,41.2
02-25,28.2,29.5,42.0,28.4,47.1,22.7,38.1,41.0,61.1,56.8,59.8,28.0,51.8,38.6,25.7,56.0,65.4,,22.7,27.1,29.3,52.6,60.3,65.4,41.0
02-26,27.6,27.5,41.5,28.6,46.3,23.0,37.1,41.0,59.7,56.6,60.0,28.3,51.2,38.6,26.0,56.0,65.3,,23.0,26.9,28.6,52.2,59.8,65.3,41.0
02-27,28.1,28.0,42.0,28.5,46.3,23.1,37.9,42.0,60.1,56.2,60.5,28.3,51.4,38.7,26.0,56.0,65.4,,23.1,27.2,28.5,52.4,60.3,65.4,42.0
02-28,28.8,27.5,41.7,28.5,46.0,23.5,38.0,41.5,59.8,56.7,60.1,28.2,51.8,38.4,26.3,56.0,65.4,,23.5,27.1,28.8,52.6,59.9,65.4,41.5
02-29,,28.3,,,,23.5,,,,57.0,,,,38.7,,,,,23.5,27.1,28.8,52.6,59.9,65.4,41.5
03-01,28.7,27.5,41.8,28.6,46.5,23.3,36.7,41.7,59.3,57.4,60.8,28.5,51.6,38.8,26.6,55.9,65.3,,23.3,27.2,28.7,52.4,59.9,65.3,41.7
03-02,28.0,30.1,41.7,28.1,45.7,23.8,37.6,41.9,59.2,57.1,60.1,28.4,51.8,38.7,26.6,56.8,65.4,,23.8,27.4,29.7,52.8,59.6,65.4,41.7
03-03,28.8,27.9,41.3,28.4,45.9,23.6,37.4,42.9,59.6,57.5,60.4,28.3,51.8,38.8,25.9,57.7,65.2,,23.6,27.1,28.7,53.0,59.9,65.2,41.3
03-04,28.0,28.8,41.8,28.4,46.8,23.4,38.2,42.9,59.2,58.2,60.3,28.2,51.8,38.7,26.1,58.0,65.3,,23.4,27.2,28.7,53.0,59.6,65.3,41.8
03-05,28.2,29.5,41.6,28.5,46.6,24.1,37.3,42.1,58.9,59.5,60.5,28.6,51.9,38.7,26.6,58.2,65.3,,24.1,27.6,29.3,53.1,59.9,65.3,41.6
03-06,28.5,28.2,42.0,28.0,46.7,23.7,37.3,43.5,59.6,60.8,60.3,28.5,51.6,38.8,26.2,58.2,65.3,,23.7,27.3,28.5,52.9,60.5,65.3,42.0
03-07,28.2,28.0,40.9,28.9,46.6,23.3,37.7,43.5,58.9,62.5,60.8,29.2,52.0,38.9,25.9,58.2,65.2,,23.3,27.2,29.1,53.2,61.5,65.2,40.9
03-08,27.5,30.4,41.4,29.1,46.3,23.8,37.9,43.1,59.2,61.8,60.9,28.5,51.8,38.5,26.0,58.2,65.3,,23.8,26.9,30.1,53.1,61.2,65.3,41.4
03-09,27.9,30.6,40.7,28.9,46.5,23.9,37.8,44.3,58.6,61.6,60.7,29.1,52.5,38.5,26.1,58.4,65.3,,23.9,27.2,30.3,53.7,61.1,65.3,40.7
03-10,27.5,28.0,40.9,28.4,47.0,23.6,37.6,44.1,58.4,61.2,60.4,29.1,52.1,38.5,26.8,58.3,65.4,,23.6,27.2,28.9,53.3,60.7,65.4,40.9
03-11,29.1,29.1,40.7,28.6,45.9,24.1,37.4,43.3,59.5,61.5,60.7,29.1,52.0,38.7,27.3,58.5,65.3,,24.1,28.1,29.1,53.3,61.0,65.3,40.7
03-12,28.5,29.6,41.3,29.3,46.6,23.9,37.0,43.9,60.5,62.6,60.8,29.3,52.1,39.0,28.1,58.5,65.3,,23.9,28.3,29.6,53.4,61.5,65.3,41.3
03-13,27.6,30.4,41.3,28.5,47.2,24.0,37.8,44.1,60.3,63.8,61.3,29.5,52.3,38.5,28.2,58.6,65.3,,24.0,28.0,30.2,53.6,62.3,65.3,41.3
03-14,29.4,30.3,42.2,28.9,46.3,23.9,37.8,43.8,60.4,64.3,60.8,30.0,52.5,38.7,28.8,58.8,65.2,,23.9,28.9,30.2,53.7,62.2,65.2,42.2
03-15,28.2,27.9,42.3,28.6,46.3,23.9,38.5,44.9,62.8,64.0,60.9,30.9,52.2,39.3,28.8,58.9,65.3,,23.9,28.1,30.5,53.5,63.3,65.3,42.3
03-16,29.5,31.2,42.3,28.4,46.3,24.2,42.2,45.3,66.2,63.7,61.4,31.9,52.6,39.7,29.5,59.3,65.5,,24.2,29.1,31.7,53.9,64.4,66.2,42.3
03-17,28.8,29.1,42.1,29.2,46.1,24.0,45.1,44.3,68.3,63.6,62.7,34.7,52.5,40.2,30.7,59.7,65.4,,24.0,29.0,33.9,54.0,64.3,68.3,44.3
03-18,28.0,28.2,43.0,29.6,46.1,24.0,44.9,44.6,68.9,63.4,63.6,35.4,52.3,40.5,31.4,59.9,65.3,,24.0,28.1,34.6,53.9,64.3,68.9,44.6
03-19,30.0,31.5,42.1,30.5,46.3,24.3,45.9,45.5,69.0,62.3,65.5,36.1,52.5,42.6,32.2,60.1,65.3,,24.3,30.3,35.3,54.0,65.4,69.0,45.5
03-20,28.3,27.8,42.4,31.3,46.9,25.0,46.2,45.7,69.0,62.5,66.0,36.0,53.2,42.8,37.5,60.3,65.4,,25.0,28.1,37.2,54.6,65.6,69.0,45.7
03-21,29.9,29.3,42.7,31.8,46.8,24.2,46.4,44.5,69.6,65.3,66.1,36.7,52.8,44.8,36.4,60.4,65.3,,24.2,29.7,36.6,54.3,65.6,69.6,44.8
03-22,29.0,30.4,42.4,31.8,46.8,24.5,47.4,45.8,69.1,65.5,66.8,36.6,52.8,47.1,35.8,60.4,65.5,,24.5,29.8,36.4,54.4,66.0,69.1,46.8
03-23,30.7,30.7,42.3,32.0,46.8,25.0,46.3,45.0,68.8,64.9,67.6,59.6,53.2,49.2,35.5,60.6,65.4,,25.0,30.7,40.9,59.8,66.3,68.8,46.8
03-24,31.8,29.1,43.0,32.3,47.1,24.9,46.2,46.7,67.5,64.2,67.5,57.6,53.2,49.6,35.0,60.9,65.4,,24.9,30.7,41.4,58.3,66.3,67.5,47.1
03-25,32.5,31.3,43.8,33.0,46.6,24.7,47.2,49.0,67.7,63.8,66.5,55.7,53.2,50.2,35.0,63.4,65.5,,24.7,32.0,42.0,57.3,65.9,67.7,49.0
03-26,31.8,31.1,43.7,33.3,46.5,25.4,46.5,50.6,68.2,64.3,66.6,54.4,53.7,50.6,35.1,65.6,65.5,,25.4,31.5,42.0,56.4,66.0,68.2,50.6
03-27,32.6,29.6,43.2,33.3,46.6,25.6,46.5,50.7,70.9,64.6,66.4,54.7,53.7,50.9,35.0,67.7,65.5,,25.6,31.4,41.6,56.7,66.9,70.9,50.7
03-28,32.2,30.0,43.8,33.5,46.1,26.0,46.7,51.5,71.6,65.8,65.5,53.7,53.5,51.4,34.9,68.1,65.5,,26.0,31.3,42.0,56.0,66.7,71.6,51.4
03-29,32.7,32.1,43.6,34.2,46.7,26.0,49.8,50.8,73.1,64.7,65.4,53.8,53.8,51.6,36.1,66.8,65.6,,26.0,32.5,42.1,56.0,66.1,73.1,50.8
03-30,33.3,30.2,44.0,34.8,46.3,26.2,52.6,49.6,74.1,64.5,65.2,55.3,53.8,51.9,37.0,66.5,65.6,,26.2,32.0,42.6,57.1,66.0,74.1,51.9
03-31,32.7,30.0,43.5,34.9,47.1,26.9,54.1,50.4,74.5,64.3,65.5,58.0,53.8,52.2,37.4,67.8,65.6,,26.9,31.6,42.3,59.3,66.5,74.5,52.2
04-01,33.6,31.7,43.5,35.7,47.4,27.5,53.6,49.9,75.0,64.2,65.3,59.9,54.0,52.2,37.6,66.9,65.7,,27.5,32.9,42.3,60.8,66.2,75.0,52.2
04-02,33.7,30.4,44.7,35.8,46.8,29.1,52.4,50.0,72.8,65.4,65.3,61.1,54.0,52.4,39.9,67.6,65.7,,29.1,32.4,43.7,62.0,66.5,72.8,52.4
04-03,36.5,31.5,43.9,35.4,47.4,29.1,51.7,49.8,71.7,66.6,65.6,57.8,54.1,53.6,41.7,68.6,65.8,,29.1,33.8,43.5,59.4,67.4,71.7,51.7
04-04,38.0,31.3,43.8,35.9,47.3,30.4,53.9,49.9,69.9,68.1,65.7,58.3,54.4,53.6,42.4,69.2,65.8,,30.4,34.0,43.6,59.8,68.5,69.9,53.6
04-05,40.1,33.2,44.2,35.3,47.1,31.1,54.8,49.9,68.0,67.7,65.5,57.9,54.4,54.6,42.7,68.1,65.8,,31.1,34.5,43.9,59.5,67.8,68.1,54.4
04-06,42.1,32.8,44.2,35.4,47.0,31.4,55.0,50.8,67.6,67.6,65.6,60.7,54.5,55.6,51.8,68.8,66.0,,31.4,34.4,46.4,61.7,67.6,68.8,54.5
04-07,41.5,30.8,44.4,35.4,47.0,31.7,53.0,49.7,67.4,68.8,68.4,61.7,54.8,55.9,53.7,69.3,66.0,,30.8,33.9,46.4,62.6,68.5,69.3,53.7
04-08,43.0,31.3,44.2,35.4,46.3,32.2,53.3,49.8,66.5,68.5,67.9,62.7,54.8,56.9,55.9,69.7,66.0,,31.3,34.1,45.9,63.3,68.1,69.7,54.8
04-09,43.4,32.5,45.0,35.4,47.5,33.7,52.0,52.9,66.2,69.2,67.0,61.1,54.8,62.7,57.9,70.5,66.0,,32.5,34.7,47.0,63.3,67.9,70.5,54.8
04-10,42.9,31.0,44.4,35.8,47.3,34.6,50.4,55.5,68.4,68.4,66.6,61.8,55.1,63.6,58.0,70.5,66.0,,31.0,35.3,46.8,64.1,68.4,70.5,55.5
04-11,40.6,31.4,44.8,35.7,47.1,39.8,50.3,56.5,70.1,69.3,65.9,61.5,54.9,65.1,59.3,69.4,66.0,,31.4,38.2,46.6,65.3,69.3,70.1,56.5
04-12,39.8,32.7,44.3,35.9,47.7,40.8,54.0,57.3,68.8,68.9,65.8,62.0,55.2,66.2,59.3,68.3,66.1,,32.7,38.2,47.0,65.9,68.5,68.9,57.3
04-13,39.2,32.6,44.3,36.0,47.2,42.3,55.9,56.3,67.2,69.1,69.3,59.6,55.4,65.5,60.1,67.5,66.2,,32.6,37.9,46.6,65.7,68.2,69.3,56.3
04-14,41.7,31.8,44.8,36.0,47.3,41.7,52.3,55.2,68.5,69.6,70.0,58.7,55.7,64.3,58.5,67.0,66.2,,31.8,39.4,46.8,64.7,68.9,70.0,55.7
04-15,41.8,32.5,44.7,35.9,47.1,41.8,52.6,55.7,67.7,68.9,70.2,59.9,55.8,64.4,58.6,66.4,66.2,,32.5,39.4,46.6,64.7,68.2,70.2,55.8
04-16,38.9,34.4,45.3,37.9,47.5,42.3,52.1,56.3,67.5,66.9,70.4,60.3,55.8,64.2,57.4,66.3,66.3,,34.4,38.5,47.1,64.6,67.1,70.4,56.3
04-17,38.4,35.2,45.2,40.8,47.6,41.9,51.1,57.3,68.7,67.9,71.0,60.3,56.1,64.0,57.3,66.4,66.3,,35.2,39.8,47.1,64.5,68.2,71.0,57.3
04-18,38.3,33.3,45.2,44.2,48.0,42.4,50.6,57.1,67.4,68.0,72.8,59.7,55.9,64.5,57.3,70.5,66.3,,33.3,40.7,47.4,64.9,69.0,72.8,57.1
04-19,38.2,34.0,45.8,45.3,47.8,43.7,50.5,57.3,67.0,67.8,73.6,59.5,56.3,65.9,59.2,71.2,66.3,,34.0,41.5,47.4,66.0,69.2,73.6,57.3
04-20,39.4,35.3,46.1,45.8,48.0,44.2,49.4,57.8,66.5,69.0,72.7,59.9,56.5,66.8,61.1,71.0,66.3,,35.3,42.2,47.6,66.4,69.8,72.7,57.8
04-21,39.7,36.0,48.3,46.8,47.8,46.3,50.5,57.9,67.6,70.0,70.1,59.6,57.1,68.1,61.5,70.5,66.5,,36.0,43.7,48.2,66.7,70.0,70.5,57.9
04-22,38.4,35.6,49.9,46.1,48.3,47.2,54.8,58.4,67.9,70.7,71.1,59.5,57.3,68.3,62.1,69.3,66.5,,35.6,43.0,49.6,66.7,69.8,71.1,58.4
04-23,38.9,37.3,50.9,46.0,47.6,52.3,56.1,58.0,68.8,69.9,71.8,59.6,57.8,68.1,63.5,68.4,66.5,,37.3,43.2,52.0,66.8,69.3,71.8,58.0
04-24,39.6,36.5,51.6,43.8,47.4,56.4,55.5,57.2,69.4,69.2,71.4,59.2,58.9,68.3,64.1,68.6,66.6,,36.5,42.1,54.7,66.9,69.2,71.4,58.9
04-25,40.1,37.3,50.9,46.9,48.3,55.3,56.4,58.0,71.4,69.8,69.3,59.1,60.5,68.8,63.5,68.0,66.7,,37.3,44.2,54.4,66.9,69.5,71.4,59.1
04-26,38.5,37.3,49.5,47.2,47.5,54.1,56.5,57.1,71.6,68.0,68.3,58.7,61.9,69.0,63.1,67.5,66.7,,37.3,43.7,53.2,66.9,68.6,71.6,58.7
04-27,37.2,37.3,49.5,47.4,47.5,53.9,56.4,55.3,70.8,68.1,67.6,59.2,62.4,70.0,61.7,67.0,66.7,,37.2,43.4,53.0,66.7,68.9,70.8,59.2
04-28,38.3,37.6,48.1,47.5,47.9,53.5,53.7,54.2,73.8,67.8,67.3,59.3,63.2,69.0,61.1,66.6,66.8,,37.6,43.8,52.4,66.7,68.3,73.8,59.3
04-29,38.6,38.9,48.5,45.4,48.1,52.1,51.6,53.7,74.3,67.2,66.6,58.8,63.3,68.3,63.6,66.4,66.8,,38.6,42.8,51.0,66.4,67.6,74.3,58.8
04-30,40.4,37.8,51.2,44.8,47.8,50.7,51.2,54.4,75.9,67.3,68.3,59.1,62.7,66.5,66.1,66.2,67.0,,37.8,43.0,51.1,66.3,67.7,75.9,59.1
05-01,41.7,37.8,52.4,43.9,48.3,50.6,49.8,57.8,83.5,67.9,70.3,60.1,62.5,65.4,65.7,66.1,67.2,,37.8,43.0,50.5,65.8,68.9,83.5,60.1
05-02,42.3,37.8,51.8,43.9,47.8,51.8,50.3,56.7,81.6,68.0,71.5,60.0,62.0,64.8,64.5,65.9,69.3,,37.8,43.3,51.5,65.0,70.2,81.6,60.0
05-03,53.8,37.7,51.7,43.9,47.8,52.8,49.7,55.1,80.6,67.9,71.5,60.2,62.2,64.2,63.3,65.9,71.0,,37.7,46.2,52.6,64.6,71.2,80.6,60.2
05-04,46.0,37.9,53.0,47.9,47.9,53.9,48.7,53.9,79.6,66.4,71.7,60.8,63.5,65.4,63.3,66.6,72.0,,37.9,47.1,52.1,65.6,71.8,79.6,60.8
05-05,42.3,39.0,52.1,49.0,47.7,54.2,49.6,53.3,74.0,66.2,71.8,60.3,64.3,65.0,63.3,66.4,72.0,,39.0,45.5,51.6,65.2,71.8,74.0,60.3
05-06,40.3,39.4,54.3,48.6,47.9,53.1,48.7,53.0,80.4,65.2,72.5,60.4,64.6,64.2,63.6,66.0,71.5,,39.4,44.9,52.1,64.7,71.9,80.4,60.4
05-07,39.7,40.7,53.7,48.9,48.0,53.0,48.8,53.0,81.0,64.8,72.9,60.5,64.9,64.6,65.1,66.5,71.7,,39.7,45.1,52.2,64.9,72.2,81.0,60.5
05-08,40.0,41.4,53.6,49.2,48.0,53.2,49.0,52.4,75.7,64.4,73.5,61.7,64.5,65.0,66.5,66.9,72.6,,40.0,45.3,51.7,65.3,73.0,75.7,61.7
05-09,40.2,42.3,54.0,49.2,48.3,53.1,49.8,54.8,74.3,65.2,74.1,62.9,64.8,65.2,65.7,66.4,73.5,,40.2,45.9,52.4,65.3,73.7,74.3,62.9
05-10,42.5,42.1,53.9,50.0,48.5,56.8,50.9,54.6,74.1,66.6,75.3,67.7,64.6,65.8,64.7,65.7,74.5,,42.1,46.1,53.3,66.0,74.3,75.3,64.6
05-11,47.9,43.8,54.3,48.7,48.5,59.8,55.0,54.1,73.0,66.2,76.3,64.5,65.6,66.2,63.6,67.2,76.9,,43.8,48.3,54.2,66.2,74.3,76.9,63.6
05-12,52.9,45.7,54.4,46.4,48.5,56.8,56.0,53.4,75.2,65.9,77.7,64.8,65.9,67.3,63.6,66.6,80.3,,45.7,47.6,54.2,66.1,76.2,80.3,63.6
05-13,52.0,46.7,53.3,46.7,48.3,56.5,62.2,52.6,75.3,65.5,87.1,64.3,67.9,67.1,65.2,66.5,83.2,,46.7,47.7,53.2,66.6,78.4,87.1,64.3
05-14,51.9,48.2,51.6,47.7,49.3,58.7,66.7,52.0,81.6,64.3,78.1,63.4,69.8,67.5,67.1,66.8,83.5,,47.7,48.9,52.0,67.1,79.5,83.5,64.3
05-15,51.7,49.5,50.4,48.8,52.7,60.3,62.8,52.2,74.7,66.3,77.1,64.8,71.2,65.1,66.9,78.1,88.2,,48.8,50.0,52.6,67.7,77.5,88.2,64.8
05-16,53.2,50.8,49.9,50.2,55.7,59.7,66.3,52.1,73.3,67.9,74.5,65.2,71.2,65.3,67.9,77.4,88.3,,49.9,50.6,55.2,68.5,75.7,88.3,65.3
05-17,55.3,56.6,49.8,50.6,55.4,56.2,60.4,52.4,77.2,66.1,72.9,77.0,72.8,65.8,65.5,77.5,88.4,,49.8,51.7,56.0,72.8,77.3,88.4,65.5
05-18,52.1,56.7,50.4,49.2,53.4,56.1,58.7,51.7,73.4,66.0,73.4,75.6,68.7,75.7,65.1,76.5,90.7,,49.2,51.2,55.6,73.4,76.0,90.7,65.1
05-19,52.4,60.7,53.3,48.9,52.3,51.6,55.7,52.2,72.5,65.9,71.3,67.1,67.9,75.5,70.9,76.6,91.4,,48.9,52.0,53.1,70.9,75.9,91.4,65.9
05-20,51.5,67.0,63.3,47.9,51.5,56.2,54.9,51.8,74.9,79.3,73.2,69.6,67.6,72.0,69.2,73.5,91.9,,47.9,51.5,56.0,72.2,76.7,91.9,67.6
05-21,74.1,65.9,62.5,46.9,50.7,55.8,56.5,53.2,76.0,76.8,71.3,70.2,68.8,64.8,70.5,67.0,91.4,,46.9,52.2,61.3,70.7,76.3,91.4,67.0
05-22,46.0,57.5,62.1,46.5,54.1,56.0,57.5,52.0,76.6,70.7,71.8,70.6,67.9,65.1,63.1,66.3,91.5,,46.0,49.8,57.2,68.4,73.8,91.5,63.1
05-23,41.9,55.4,53.8,47.5,56.2,54.3,60.7,54.9,73.6,68.9,78.6,70.2,67.2,66.1,66.1,70.4,91.4,,41.9,51.3,55.3,69.2,75.6,91.4,66.1
05-24,45.5,54.4,53.7,47.8,56.3,50.4,65.4,53.2,75.1,72.5,83.1,79.3,66.3,64.0,64.3,74.0,91.5,,45.5,49.3,54.3,72.8,80.8,91.5,64.3
05-25,45.6,53.0,60.7,47.4,57.1,47.9,59.7,54.5,73.5,72.4,82.2,78.7,65.7,63.3,69.5,67.8,92.0,,45.6,47.7,56.6,70.0,80.1,92.0,63.3
05-26,45.9,52.4,62.2,49.6,57.3,47.7,62.0,66.7,77.0,72.3,81.1,78.3,67.1,65.8,70.3,73.9,91.8,,45.9,48.8,61.1,72.6,79.4,91.8,66.7
05-27,42.3,52.5,55.9,47.9,57.2,46.8,59.1,65.9,77.4,71.0,75.9,72.1,68.1,73.4,72.1,73.2,91.2,,42.3,47.5,56.9,72.4,76.5,91.2,68.1
05-28,41.3,51.5,58.3,47.1,57.5,47.1,57.6,65.6,80.3,73.2,80.5,69.1,69.4,74.1,71.6,74.2,91.1,,41.3,47.1,57.6,73.3,80.4,91.1,69.1
05-29,38.7,52.3,62.4,46.6,57.4,60.1,53.7,64.5,82.7,75.2,79.9,68.5,69.9,75.8,70.0,72.3,91.9,,38.7,50.0,59.5,72.9,81.0,91.9,68.5
05-30,35.9,54.2,60.6,46.5,55.5,57.7,53.0,63.7,81.9,77.4,80.0,68.7,69.7,75.7,65.4,66.6,92.2,,35.9,50.4,57.2,70.9,80.8,92.2,65.4
05-31,35.0,54.7,57.5,46.6,53.9,54.8,53.7,63.4,80.5,77.8,79.3,67.3,70.1,74.8,64.4,68.0,95.0,,35.0,50.9,54.8,71.0,79.8,95.0,64.4
06-01,34.9,65.0,58.7,47.1,56.1,53.1,55.7,53.5,79.1,76.7,78.7,65.1,69.5,73.0,60.9,67.5,91.5,,34.9,50.7,56.1,70.2,78.9,91.5,65.0
06-02,33.1,64.2,63.1,46.6,57.0,51.4,57.2,51.9,71.7,76.3,77.8,62.2,70.1,69.9,58.4,73.1,90.5,,33.1,49.5,57.2,70.4,76.9,90.5,63.1
06-03,31.9,63.8,62.2,49.6,56.5,49.2,62.0,49.5,66.8,75.8,77.4,60.4,70.0,62.5,56.4,75.1,88.2,,31.9,49.4,56.5,67.4,76.4,88.2,62.2
06-04,31.2,58.1,58.2,63.2,56.9,47.8,54.8,46.9,63.7,76.2,77.1,58.3,72.0,61.5,55.0,77.3,87.9,,31.2,47.4,56.5,65.3,77.2,87.9,58.3
06-05,29.8,54.3,56.0,63.3,57.5,45.0,53.3,43.6,60.3,76.0,76.4,56.5,73.5,58.9,52.9,76.1,87.0,,29.8,44.4,54.1,65.3,76.2,87.0,57.5
06-06,29.1,52.0,53.4,64.9,59.2,43.3,51.6,42.1,59.3,75.6,74.8,54.1,81.0,56.6,50.9,75.1,86.6,,29.1,42.8,51.9,66.9,77.8,86.6,56.6
06-07,29.2,51.3,55.0,68.4,59.7,41.6,49.6,40.4,58.1,71.1,73.8,51.7,81.5,73.4,48.8,74.7,85.8,,29.2,41.1,50.9,71.5,77.4,85.8,58.1
06-08,32.4,51.5,53.9,65.1,72.1,40.8,46.6,38.4,58.2,66.4,72.9,49.7,82.2,68.7,46.6,69.8,84.5,,32.4,39.8,49.1,68.9,76.6,84.5,58.2
06-09,39.2,55.4,54.3,64.0,72.5,38.7,43.8,37.6,55.7,62.9,70.8,47.5,75.8,67.8,44.9,64.7,83.1,,37.6,39.0,47.0,65.3,73.8,83.1,55.7
06-10,41.2,63.9,59.2,65.2,73.1,37.1,42.2,35.5,53.8,60.2,69.8,44.9,74.8,70.1,43.2,62.5,83.2,,35.5,39.5,44.6,66.1,73.8,83.2,60.2
06-11,37.4,61.8,59.4,55.9,72.9,36.0,40.0,33.8,52.9,57.6,65.6,42.7,79.6,68.5,41.7,60.0,82.7,,33.8,36.9,42.5,62.6,75.6,82.7,57.6
06-12,34.6,53.1,58.2,54.2,72.6,34.2,38.3,32.3,58.0,63.6,63.1,40.6,79.9,65.0,40.7,57.3,81.7,,32.3,34.5,40.7,63.2,75.5,81.7,57.3
06-13,32.4,54.9,60.1,55.9,64.4,31.7,36.6,30.9,57.8,60.6,58.2,38.6,79.1,62.7,39.6,54.7,81.2,,30.9,32.1,39.4,60.2,70.3,81.2,55.9
06-14,32.1,62.6,63.8,56.8,58.8,29.8,34.9,29.4,54.8,63.2,56.8,35.9,79.1,60.7,38.2,56.8,83.5,,29.4,31.2,37.7,61.1,69.9,83.5,56.8
06-15,30.5,62.2,59.0,62.6,57.3,27.5,33.3,28.1,51.5,60.5,62.8,33.7,78.6,59.1,37.0,57.5,83.5,,27.5,29.5,36.4,60.8,69.1,83.5,57.5
06-16,28.7,61.6,55.7,64.9,60.1,24.7,31.2,26.4,58.7,57.6,66.6,31.9,78.6,58.4,35.9,55.6,83.8,,24.7,27.8,35.1,60.4,71.4,83.8,57.6
06-17,27.6,60.7,56.3,56.7,61.1,22.7,29.9,25.2,53.0,55.5,65.9,30.8,78.0,56.6,34.7,53.6,83.3,,22.7,26.6,33.9,57.5,70.8,83.3,55.5
06-18,26.5,60.6,69.2,56.4,57.5,19.9,27.0,25.1,49.2,53.8,58.9,29.9,73.1,55.9,33.7,51.3,82.6,,19.9,25.9,32.9,57.8,70.8,82.6,53.8
06-19,25.7,61.6,56.5,56.8,57.7,18.2,25.8,39.2,45.4,51.2,55.0,28.5,77.5,55.7,32.7,49.4,82.9,,18.2,25.8,37.9,56.6,68.0,82.9,51.2
06-20,22.7,59.6,53.0,55.9,57.7,17.6,23.4,40.0,41.9,49.2,52.0,28.0,76.9,54.3,31.8,47.6,81.3,,17.6,23.1,38.4,54.6,66.5,81.3,49.2
06-21,22.1,58.4,65.5,52.3,59.4,15.7,22.1,37.7,38.7,46.8,52.8,26.5,71.8,53.4,30.6,46.6,80.7,,15.7,22.1,36.2,54.4,68.0,80.7,46.8
06-22,21.2,58.5,58.0,48.6,64.3,14.9,20.5,35.9,34.6,44.2,49.6,25.7,71.1,52.4,29.6,45.1,79.2,,14.9,20.9,33.6,53.5,67.1,79.2,45.1
06-23,19.1,57.6,53.2,46.8,64.2,14.2,18.8,34.1,32.2,41.1,46.6,24.5,68.6,51.0,28.4,43.2,78.3,,14.2,19.0,31.5,51.4,65.9,78.3,43.2
06-24,18.1,52.9,50.8,44.5,66.4,13.2,18.0,32.2,29.1,38.2,44.4,23.1,72.9,49.4,27.6,41.5,75.5,,13.2,18.1,28.8,49.6,69.0,75.5,41.5
06-25,16.5,50.8,48.4,41.5,65.9,13.0,17.0,29.9,26.2,35.9,42.1,22.3,72.2,47.6,26.2,39.7,73.7,,13.0,16.8,26.2,47.8,68.4,73.7,39.7
06-26,16.1,48.4,45.6,40.2,67.1,12.2,15.7,27.5,23.8,32.8,40.9,20.9,69.7,46.1,25.7,37.0,70.8,,12.2,16.0,25.3,45.7,68.1,70.8,37.0
06-27,15.3,44.8,51.6,38.2,66.8,12.1,15.0,25.4,21.8,30.0,38.2,20.2,67.7,44.3,25.5,34.7,66.7,,12.1,15.2,24.7,44.4,66.7,67.7,34.7
06-28,14.2,41.9,50.3,37.2,66.4,11.4,13.8,24.1,20.3,28.1,36.7,19.4,65.5,42.4,25.3,33.1,64.1,,11.4,14.0,23.4,42.0,64.7,66.4,33.1
06-29,10.7,39.3,47.7,34.6,65.6,11.1,13.6,23.0,18.5,26.4,34.4,18.8,61.3,40.6,24.6,31.4,62.1,,10.7,12.6,22.1,39.5,61.6,65.6,31.4
