date,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
03-27,41.4,85.1,80.4,76.2,81.6,56.1,75.7,55.5,40.1,68.2,66.1,,40.1,41.4,56.1,76.2,81.6,85.1,68.2
03-28,41.7,85.2,81.0,76.0,81.6,56.4,75.8,55.5,40.1,68.5,66.2,,40.1,41.7,56.4,76.0,81.6,85.2,68.5
03-29,42.1,85.2,87.5,76.3,81.6,56.3,76.0,55.5,40.4,68.5,66.4,,40.4,42.1,56.3,76.3,85.2,87.5,68.5
03-30,41.7,85.3,88.2,76.2,81.6,56.7,76.0,55.7,40.2,69.1,66.5,,40.2,41.7,56.7,76.2,85.3,88.2,69.1
03-31,41.9,85.3,89.0,76.0,81.9,56.6,76.1,55.5,40.5,69.6,66.5,,40.5,41.9,56.6,76.1,85.3,89.0,69.6
04-01,41.4,85.4,90.2,76.6,81.7,56.7,76.0,55.7,40.6,70.1,66.5,,40.6,41.4,56.7,76.6,85.4,90.2,70.1
04-02,41.9,85.5,88.6,76.2,81.8,56.6,76.1,55.7,40.5,70.5,66.4,,40.5,41.9,56.6,76.2,85.5,88.6,70.5
04-03,41.5,85.6,87.9,76.7,81.9,57.1,75.9,55.4,40.2,71.2,66.7,,40.2,41.5,57.1,76.7,85.6,87.9,71.2
04-04,41.4,85.6,87.3,76.4,81.8,57.2,76.0,55.7,45.2,71.8,66.4,,41.4,45.2,57.2,76.4,85.6,87.3,71.8
04-05,41.7,85.6,87.0,78.8,81.9,57.4,76.7,55.7,48.5,73.0,66.7,,41.7,48.5,57.4,78.8,85.6,87.0,73.0
04-06,42.3,85.8,87.1,79.0,81.9,57.8,76.6,55.6,49.2,74.1,66.7,,42.3,49.2,57.8,79.0,85.8,87.1,74.1
04-07,47.8,85.9,87.3,80.0,82.0,57.8,76.7,56.0,49.3,74.6,66.7,,47.8,49.3,57.8,80.0,85.9,87.3,74.6
04-08,51.3,85.9,87.3,80.9,81.8,61.9,77.2,56.1,49.4,75.4,66.7,,49.4,51.3,61.9,80.9,85.9,87.3,75.4
04-09,53.4,86.0,87.2,82.5,82.1,61.7,77.6,56.2,49.2,76.2,66.7,,49.2,53.4,61.7,82.1,86.0,87.2,76.2
04-10,53.8,86.1,87.0,86.5,82.2,62.0,77.7,56.3,49.3,77.1,66.7,,49.3,53.8,62.0,82.2,86.5,87.0,77.1
04-11,54.8,86.2,87.3,87.3,82.1,66.2,77.9,56.3,49.5,79.4,66.9,,49.5,54.8,66.2,82.1,87.3,87.3,77.9
04-12,54.8,86.1,88.0,87.5,82.2,67.4,77.7,56.8,49.7,79.4,67.0,,49.7,54.8,67.0,82.2,87.5,88.0,77.7
04-13,55.6,87.9,88.6,87.6,82.3,68.2,77.7,56.5,49.5,79.4,67.0,,49.5,55.6,67.0,82.3,87.9,88.6,77.7
04-14,55.5,87.7,89.2,87.9,82.9,68.3,77.7,56.9,49.8,79.6,67.4,,49.8,55.5,67.4,82.9,87.9,89.2,77.7
04-15,56.4,87.7,88.9,87.7,83.1,68.2,77.7,56.9,49.8,79.5,67.6,,49.8,56.4,67.6,83.1,87.7,88.9,77.7
04-16,56.6,87.8,88.1,86.8,83.2,67.9,77.7,56.5,49.4,80.0,67.7,,49.4,56.5,67.7,83.2,87.8,88.1,77.7
04-17,57.0,87.8,87.6,86.5,86.6,68.8,78.0,56.4,49.8,80.2,67.9,,49.8,56.4,67.9,86.5,87.6,87.8,78.0
04-18,57.0,88.5,87.3,86.7,87.6,69.5,77.9,56.5,49.8,80.3,68.1,,49.8,56.5,68.1,86.7,87.6,88.5,77.9
04-19,57.4,88.9,87.3,86.6,88.3,69.5,77.9,56.7,49.8,81.5,68.2,,49.8,56.7,68.2,86.6,88.3,88.9,77.9
04-20,57.3,89.2,87.9,86.9,88.0,69.4,77.8,56.8,50.1,85.8,68.5,,50.1,56.8,68.5,86.9,88.0,89.2,77.8
04-21,57.9,89.5,89.1,88.0,87.5,69.8,78.0,56.4,50.0,87.2,68.9,,50.0,56.4,68.9,87.5,89.1,89.5,78.0
04-22,59.1,89.5,89.5,88.7,86.9,70.4,78.2,56.6,50.3,87.6,68.7,,50.3,56.6,68.7,87.6,89.5,89.5,78.2
04-23,60.9,89.6,89.6,88.8,86.8,72.6,78.1,57.1,50.2,86.9,69.2,,50.2,57.1,69.2,86.9,89.6,89.6,78.1
04-24,61.9,89.4,89.1,87.8,87.5,77.7,83.4,57.9,50.7,86.5,69.1,,50.7,57.9,69.1,87.5,89.1,89.4,83.4
04-25,63.2,89.6,89.3,87.6,87.4,84.3,84.5,57.9,50.8,86.2,69.4,,50.8,57.9,69.4,87.4,89.3,89.6,84.5
04-26,64.7,89.6,88.8,87.1,87.2,85.1,84.8,57.4,50.6,86.7,69.2,,50.6,57.4,69.2,87.1,88.8,89.6,85.1
04-27,70.3,89.1,88.6,86.8,86.8,86.4,85.2,58.0,50.2,87.2,69.4,,50.2,58.0,70.3,86.8,88.6,89.1,86.4
04-28,71.2,88.9,88.8,86.6,86.8,86.2,85.4,58.1,50.2,88.5,69.4,,50.2,58.1,71.2,86.8,88.8,88.9,86.2
04-29,71.8,88.7,89.3,86.6,86.7,85.8,85.6,69.0,50.9,89.2,69.7,,50.9,69.0,71.8,86.7,89.2,89.3,85.8
04-30,72.0,88.5,90.4,86.2,86.4,85.8,85.7,71.6,54.4,89.0,70.3,,54.4,70.3,72.0,86.4,89.0,90.4,85.8
05-01,72.9,88.4,91.2,86.3,86.4,84.0,85.8,72.8,68.2,89.6,70.4,,68.2,70.4,72.9,86.4,89.6,91.2,85.8
05-02,73.0,89.1,91.3,86.3,86.9,84.1,85.8,72.7,68.7,89.2,78.8,,68.7,72.7,78.8,86.9,89.2,91.3,85.8
05-03,72.7,90.0,91.3,86.5,87.3,84.0,86.0,73.0,68.6,90.5,84.2,,68.6,72.7,84.0,87.3,90.5,91.3,86.0
05-04,74.9,91.0,91.2,87.1,88.0,84.8,86.4,72.8,68.5,90.9,89.9,,68.5,72.8,84.8,89.9,91.0,91.2,87.1
05-05,73.8,91.3,91.6,87.8,89.0,85.9,86.9,72.8,68.8,89.6,89.7,,68.8,72.8,85.9,89.6,91.3,91.6,87.8
05-06,74.0,91.5,91.4,88.6,90.9,86.3,87.7,73.1,68.9,91.6,88.5,,68.9,73.1,86.3,90.9,91.5,91.6,88.5
05-07,73.6,91.5,91.0,88.7,91.4,86.5,87.9,73.0,69.4,91.6,88.0,,69.4,73.0,86.5,91.0,91.5,91.6,88.0
05-08,73.5,90.4,90.2,88.7,91.4,86.1,88.2,73.1,75.0,91.3,88.8,,73.1,73.5,86.1,90.2,91.3,91.4,88.7
05-09,73.2,90.3,89.3,88.3,91.4,86.2,87.9,73.4,76.8,90.9,89.8,,73.2,73.4,86.2,89.8,90.9,91.4,88.3
05-10,73.4,90.9,89.8,90.6,92.3,86.7,88.0,80.8,77.1,89.3,89.9,,73.4,77.1,86.7,89.9,90.9,92.3,89.3
05-11,74.2,91.8,89.4,90.1,91.8,86.9,87.8,82.7,77.2,89.1,90.0,,74.2,77.2,86.9,90.0,91.8,91.8,89.1
05-12,74.5,90.8,90.0,90.0,91.5,86.3,87.9,88.3,78.5,89.0,90.1,,74.5,78.5,87.9,90.0,90.8,91.5,89.0
05-13,75.3,90.3,89.7,90.1,91.9,85.7,88.5,88.7,79.4,88.4,90.1,,75.3,79.4,88.4,90.1,90.3,91.9,88.7
05-14,75.3,90.3,89.7,89.8,91.2,85.1,89.0,88.7,85.2,88.7,90.2,,75.3,85.1,88.7,89.8,90.3,91.2,89.0
05-15,75.2,90.7,90.2,89.6,91.2,84.8,89.3,89.0,87.6,88.9,90.3,,75.2,84.8,88.9,90.2,90.7,91.2,89.3
05-16,74.2,92.2,89.9,89.4,90.9,84.7,89.5,89.2,88.5,89.0,90.4,,74.2,84.7,89.0,89.9,90.9,92.2,89.4
05-17,74.4,92.6,89.7,89.1,90.8,84.8,89.4,89.2,88.6,88.9,90.4,,74.4,84.8,88.9,89.7,90.8,92.6,89.2
05-18,74.4,93.1,90.8,89.7,89.3,84.7,88.8,89.4,88.4,88.7,90.5,,74.4,84.7,88.7,89.7,90.8,93.1,89.3
05-19,74.7,92.9,90.2,90.0,88.8,84.4,88.5,89.5,88.7,88.8,90.7,,74.7,84.4,88.7,90.0,90.7,92.9,88.8
05-20,74.3,92.6,90.1,89.5,88.8,84.2,88.2,89.4,88.4,88.4,90.7,,74.3,84.2,88.4,89.5,90.7,92.6,88.8
05-21,73.5,92.2,90.0,89.0,89.0,83.6,88.3,88.8,87.3,87.8,90.7,,73.5,83.6,87.8,89.0,90.7,92.2,88.8
05-22,75.2,92.2,89.8,88.5,89.9,83.6,87.9,89.1,86.6,87.7,90.7,,75.2,83.6,87.7,89.8,90.7,92.2,88.5
05-23,75.2,91.4,89.5,88.6,90.1,83.2,87.6,89.3,86.2,87.3,91.1,,75.2,83.2,87.3,89.5,91.1,91.4,88.6
05-24,76.0,92.1,91.0,88.6,90.0,82.9,87.6,89.0,85.6,87.1,91.3,,76.0,82.9,87.1,90.0,91.3,92.1,88.6
05-25,76.5,91.9,91.3,88.5,90.4,82.9,87.7,89.0,86.1,86.9,91.2,,76.5,82.9,86.9,90.4,91.3,91.9,88.5
05-26,76.5,91.6,91.1,88.5,90.4,82.7,87.7,88.9,86.0,87.0,90.3,,76.5,82.7,87.0,90.3,91.1,91.6,88.5
05-27,76.3,91.5,91.4,88.0,90.2,82.5,87.8,89.2,85.8,86.8,89.6,,76.3,82.5,86.8,89.6,91.4,91.5,88.0
05-28,76.0,91.1,91.6,88.4,90.2,81.7,87.7,88.7,85.8,86.9,89.6,,76.0,81.7,86.9,89.6,91.1,91.6,88.4
05-29,75.9,90.6,90.5,88.6,90.0,80.9,87.8,88.0,85.5,86.5,89.5,,75.9,80.9,86.5,89.5,90.5,90.6,88.0
05-30,74.5,90.0,89.8,88.4,89.9,80.5,88.0,87.6,85.4,86.0,89.4,,74.5,80.5,86.0,89.4,89.9,90.0,88.0
05-31,73.6,89.5,89.2,88.4,89.5,80.2,88.1,87.4,85.0,86.2,89.3,,73.6,80.2,86.2,89.2,89.5,89.5,88.1
06-01,73.5,88.9,89.1,88.4,89.0,80.7,88.3,86.9,84.6,86.6,89.3,,73.5,80.7,86.6,88.9,89.1,89.3,88.3
06-02,73.0,88.7,88.4,88.2,89.3,80.1,88.9,86.5,84.0,87.1,89.2,,73.0,80.1,86.5,88.7,89.2,89.3,88.2
06-03,72.2,88.4,87.8,88.0,88.8,79.4,89.7,86.2,83.5,87.0,89.1,,72.2,79.4,86.2,88.4,89.1,89.7,87.8
06-04,70.7,87.9,87.2,87.5,88.2,78.6,89.7,85.8,82.6,86.7,89.0,,70.7,78.6,85.8,87.9,89.0,89.7,87.2
06-05,70.2,87.6,86.5,86.0,87.8,77.9,90.1,85.2,82.2,86.7,89.0,,70.2,77.9,85.2,87.6,89.0,90.1,86.5
06-06,70.4,87.4,87.8,85.2,87.5,77.0,90.3,84.4,81.2,86.3,88.8,,70.4,77.0,84.4,87.5,88.8,90.3,86.3
06-07,70.0,86.7,87.9,83.7,86.7,75.8,90.5,88.4,80.9,86.3,88.9,,70.0,75.8,83.7,87.9,88.9,90.5,86.7
06-08,69.7,86.5,87.7,82.1,86.1,74.9,90.8,90.0,80.2,85.8,88.8,,69.7,74.9,82.1,87.7,90.0,90.8,86.1
06-09,68.9,85.7,87.1,80.7,85.2,73.7,90.3,89.8,79.6,85.2,88.4,,68.9,73.7,80.7,87.1,89.8,90.3,85.2
06-10,68.4,85.5,86.6,79.7,84.5,72.8,90.6,89.9,79.0,84.1,88.3,,68.4,72.8,79.7,86.6,89.9,90.6,84.5
06-11,66.7,84.9,86.0,78.2,83.9,71.8,90.7,89.0,78.5,83.0,88.2,,66.7,71.8,78.5,86.0,89.0,90.7,83.9
06-12,65.9,84.3,90.9,77.0,82.5,70.3,90.6,88.4,77.8,82.4,87.8,,65.9,70.3,77.8,87.8,90.6,90.9,82.5
06-13,64.2,83.7,90.6,76.3,81.3,69.5,90.6,87.6,77.2,81.5,87.5,,64.2,69.5,77.2,87.5,90.6,90.6,81.5
06-14,64.4,83.4,89.5,75.1,80.6,68.2,90.3,87.0,76.7,80.6,87.3,,64.4,68.2,76.7,87.0,89.5,90.3,80.6
06-15,63.3,82.2,88.6,74.2,80.2,67.5,91.3,86.8,76.1,79.4,87.8,,63.3,67.5,76.1,86.8,88.6,91.3,80.2
06-16,61.9,81.8,87.9,72.9,79.2,65.9,89.9,86.3,75.5,79.1,88.3,,61.9,65.9,75.5,86.3,88.3,89.9,79.2
06-17,61.6,81.2,87.2,72.0,78.3,64.8,88.7,85.8,74.8,78.7,87.7,,61.6,64.8,74.8,85.8,87.7,88.7,78.7
06-18,59.7,80.7,86.2,71.4,77.7,63.9,88.9,84.8,74.3,77.7,87.6,,59.7,63.9,74.3,84.8,87.6,88.9,77.7
06-19,59.4,79.9,84.9,70.4,76.9,62.3,88.4,84.3,73.7,76.7,87.4,,59.4,62.3,73.7,84.3,87.4,88.4,76.9
06-20,57.9,79.7,83.1,69.0,76.0,62.1,88.2,83.5,72.9,76.3,87.2,,57.9,62.1,72.9,83.1,87.2,88.2,76.3
06-21,56.8,79.8,81.6,68.9,74.9,61.0,89.5,82.1,72.2,75.8,86.9,,56.8,61.0,72.2,81.6,86.9,89.5,75.8
06-22,56.2,79.2,80.4,67.8,74.5,60.0,89.9,80.5,71.0,75.1,86.5,,56.2,60.0,71.0,80.4,86.5,89.9,75.1
06-23,55.2,78.9,78.8,66.1,73.4,59.2,89.1,79.1,70.0,74.6,86.2,,55.2,59.2,70.0,78.9,86.2,89.1,74.6
06-24,54.5,78.3,77.3,65.8,72.8,58.6,88.7,77.6,69.5,74.1,85.7,,54.5,58.6,69.5,77.6,85.7,88.7,74.1
06-25,53.5,76.7,75.8,64.5,72.2,57.2,88.5,76.2,68.6,73.0,85.1,,53.5,57.2,68.6,76.2,85.1,88.5,73.0
06-26,52.7,75.9,74.3,62.9,71.0,57.0,88.1,75.1,68.0,72.5,84.7,,52.7,57.0,68.0,75.1,84.7,88.1,72.5
06-27,53.0,74.4,72.7,61.7,70.2,56.2,87.9,74.1,67.3,71.8,83.7,,53.0,56.2,67.3,74.1,83.7,87.9,71.8
06-28,52.5,73.5,71.0,61.3,69.8,55.0,87.4,73.3,67.0,72.0,82.6,,52.5,55.0,67.0,73.3,82.6,87.4,71.0
06-29,52.8,72.8,69.4,61.2,69.0,54.6,86.9,72.4,66.7,71.5,81.3,,52.8,54.6,66.7,72.4,81.3,86.9,69.4
06-30,52.5,72.5,68.2,61.6,68.0,54.2,86.8,71.2,65.9,70.8,79.8,,52.5,54.2,65.9,71.2,79.8,86.8,68.2
07-01,43.8,71.3,67.0,61.2,67.3,53.6,86.3,70.6,65.3,70.8,79.3,,43.8,53.6,65.3,70.8,79.3,86.3,67.3
07-02,53.0,70.4,66.2,60.4,66.5,53.2,86.0,70.1,64.9,70.3,78.7,,53.0,53.2,64.9,70.3,78.7,86.0,66.5
07-03,52.7,69.7,65.3,60.7,65.5,52.6,85.6,69.8,64.9,70.0,77.8,,52.6,52.7,64.9,69.8,77.8,85.6,65.5
07-04,52.0,68.1,63.9,60.3,65.0,52.1,85.0,69.2,64.5,70.0,77.0,,52.0,52.1,63.9,69.2,77.0,85.0,65.0
07-05,52.9,67.3,63.3,59.6,64.4,51.8,84.0,68.4,64.2,69.3,76.6,,51.8,52.9,63.3,68.4,76.6,84.0,64.4
07-06,52.3,67.0,63.0,58.7,63.9,50.9,83.0,67.9,63.7,68.7,75.4,,50.9,52.3,63.0,67.9,75.4,83.0,63.9
07-07,66.3,66.5,61.8,58.9,63.4,51.3,81.9,67.3,63.3,67.5,74.7,,51.3,58.9,63.3,67.3,74.7,81.9,66.3
07-08,70.6,65.7,62.9,58.7,62.6,50.7,80.5,66.5,62.8,67.0,73.9,,50.7,58.7,62.8,67.0,73.9,80.5,65.7
07-09,67.8,64.5,64.7,58.0,62.3,50.7,79.3,66.0,62.3,66.6,72.8,,50.7,58.0,62.3,66.6,72.8,79.3,64.7
07-10,66.2,64.6,66.8,57.6,61.8,50.1,78.3,65.1,61.8,65.7,72.2,,50.1,57.6,61.8,66.2,72.2,78.3,65.1
07-11,65.7,68.0,69.0,57.4,61.3,50.5,76.8,64.6,61.3,64.6,71.3,,50.5,57.4,61.3,68.0,71.3,76.8,64.6
07-12,65.4,66.7,68.6,55.2,61.1,49.7,75.6,63.6,60.4,64.2,70.4,,49.7,55.2,61.1,66.7,70.4,75.6,64.2
07-13,64.8,65.9,68.2,54.9,60.6,49.0,74.5,63.6,59.6,63.2,69.9,,49.0,54.9,60.6,65.9,69.9,74.5,63.6
07-14,65.9,64.6,68.2,54.9,61.9,49.6,73.5,62.3,58.9,62.2,68.7,,49.6,54.9,61.9,65.9,68.7,73.5,62.3
07-15,64.8,64.2,67.6,55.3,62.5,65.1,72.9,62.0,58.4,62.5,67.4,,55.3,58.4,62.5,65.1,67.6,72.9,64.2
07-16,65.0,63.1,67.0,55.5,62.8,65.1,72.0,61.4,57.9,62.2,66.7,,55.5,57.9,62.2,65.1,67.0,72.0,63.1
07-17,64.9,62.6,67.2,53.1,62.6,67.2,70.5,60.9,57.8,62.7,65.5,,53.1,57.8,62.6,65.5,67.2,70.5,62.7
07-18,65.0,61.8,66.2,53.1,62.8,65.2,69.5,60.2,57.4,62.9,64.9,,53.1,57.4,61.8,65.0,66.2,69.5,62.9
07-19,66.1,61.3,66.1,53.7,62.8,65.5,68.5,59.6,57.4,62.7,67.3,,53.7,57.4,61.3,66.1,67.3,68.5,62.8
07-20,66.0,61.0,65.3,52.6,62.2,64.7,67.5,59.3,57.3,64.4,67.3,,52.6,57.3,61.0,65.3,67.3,67.5,64.4
07-21,67.2,60.2,64.2,53.0,62.0,64.3,67.0,58.8,61.5,63.4,67.5,,53.0,58.8,61.5,64.3,67.2,67.5,63.4
07-22,66.9,60.1,64.2,53.4,64.2,63.6,65.7,58.3,64.9,63.3,67.0,,53.4,58.3,63.3,64.9,66.9,67.0,64.2
07-23,65.6,60.3,64.3,52.4,64.8,62.8,64.8,57.3,65.4,63.3,66.8,,52.4,57.3,62.8,64.8,65.6,66.8,64.3
07-24,64.9,59.8,63.9,52.7,65.2,62.4,64.0,57.0,65.4,63.0,66.7,,52.7,57.0,62.4,64.9,65.4,66.7,63.9
07-25,63.7,59.0,63.7,52.5,73.1,64.8,63.7,56.9,65.1,61.9,66.2,,52.5,56.9,61.9,64.8,66.2,73.1,63.7
07-26,63.3,59.3,62.7,52.8,86.0,63.8,63.3,56.6,64.7,61.8,65.8,,52.8,56.6,61.8,63.8,65.8,86.0,63.3
07-27,63.0,59.0,62.4,52.5,84.6,63.1,63.4,56.1,64.1,61.5,65.2,,52.5,56.1,61.5,63.4,65.2,84.6,63.0
07-28,60.4,58.7,61.6,52.7,83.5,62.3,63.5,56.2,63.8,60.9,64.9,,52.7,56.2,60.4,63.5,64.9,83.5,61.6
07-29,60.1,59.1,60.6,52.0,83.1,61.1,63.9,56.2,69.6,61.0,64.5,,52.0,56.2,60.1,63.9,69.6,83.1,61.0
07-30,59.2,66.7,60.2,51.7,82.4,60.2,64.2,56.5,79.4,60.6,63.4,,51.7,56.5,60.2,64.2,79.4,82.4,60.6
07-31,57.5,66.2,59.3,51.3,81.4,59.2,64.0,56.3,77.5,66.3,63.1,,51.3,56.3,59.2,66.2,77.5,81.4,63.1
08-01,56.5,65.4,58.8,52.0,81.1,58.4,64.0,56.4,76.0,66.4,62.2,,52.0,56.4,58.4,65.4,76.0,81.1,62.2
08-02,56.3,64.6,58.6,51.9,80.1,57.6,64.3,55.7,79.4,68.2,64.7,,51.9,55.7,57.6,64.7,79.4,80.1,64.3
08-03,56.2,64.7,58.9,51.7,79.3,56.6,64.5,55.6,77.9,67.9,65.4,,51.7,55.6,56.6,65.4,77.9,79.3,64.5
08-04,53.4,64.1,58.0,51.7,78.4,56.1,65.5,55.1,77.0,67.7,65.9,,51.7,53.4,56.1,65.9,77.0,78.4,64.1
08-05,51.8,63.3,58.8,60.4,77.6,55.3,66.8,55.0,76.2,67.5,66.1,,51.8,55.0,58.8,66.8,76.2,77.6,63.3
08-06,51.5,63.0,57.8,60.7,76.9,54.8,67.2,54.7,75.1,70.1,66.2,,51.5,54.7,57.8,67.2,75.1,76.9,63.0
08-07,50.5,63.3,57.6,62.9,76.2,54.2,67.2,54.1,75.0,69.9,66.1,,50.5,54.1,57.6,67.2,75.0,76.2,63.3
08-08,48.9,63.0,57.7,70.5,75.1,53.5,66.9,54.1,74.2,69.3,65.6,,48.9,53.5,57.7,69.3,74.2,75.1,65.6
08-09,47.9,62.6,57.5,69.1,74.8,53.1,67.1,53.6,73.8,68.8,65.1,,47.9,53.1,57.5,68.8,73.8,74.8,65.1
08-10,48.6,62.4,57.1,68.8,74.3,52.4,67.6,53.4,73.1,68.8,65.2,,48.6,52.4,57.1,68.8,73.1,74.3,65.2
08-11,47.2,61.8,57.4,68.7,74.2,52.2,68.0,53.0,72.4,68.4,65.0,,47.2,52.2,57.4,68.4,72.4,74.2,65.0
08-12,47.9,61.9,56.9,68.3,73.4,51.4,68.1,53.1,68.6,67.9,64.9,,47.9,51.4,56.9,68.1,68.6,73.4,64.9
08-13,47.4,60.8,57.6,67.5,72.9,51.1,67.6,52.7,67.2,67.6,64.5,,47.4,51.1,57.6,67.5,67.6,72.9,64.5
08-14,47.6,60.4,57.0,67.5,72.2,51.1,67.5,52.6,67.5,67.4,64.3,,47.6,51.1,57.0,67.5,67.5,72.2,64.3
08-15,48.3,60.7,57.6,66.5,71.5,51.0,66.9,52.6,67.1,67.2,64.0,,48.3,51.0,57.6,66.9,67.2,71.5,64.0
08-16,48.3,60.4,57.5,65.7,70.5,50.1,66.9,52.3,66.3,66.6,63.5,,48.3,50.1,57.5,66.3,66.9,70.5,63.5
08-17,48.9,61.5,57.4,66.3,69.6,50.0,66.3,52.1,64.8,66.2,64.3,,48.9,50.0,57.4,66.2,66.3,69.6,64.3
08-18,48.7,60.9,56.7,65.8,69.0,49.9,65.6,51.7,63.8,66.2,65.2,,48.7,49.9,56.7,65.6,66.2,69.0,63.8
08-19,48.6,60.9,56.3,65.1,68.2,49.2,65.1,51.7,63.5,65.6,64.9,,48.6,49.2,56.3,65.1,65.6,68.2,63.5
08-20,48.2,60.3,56.0,64.4,67.3,49.2,64.7,51.6,72.2,64.8,64.9,,48.2,49.2,56.0,64.8,67.3,72.2,64.4
08-21,48.3,59.6,56.3,64.9,66.2,48.7,64.2,51.5,72.3,66.3,65.0,,48.3,48.7,56.3,65.0,66.3,72.3,64.2
08-22,47.8,60.0,56.5,64.3,65.5,58.3,63.7,51.5,72.0,67.4,64.5,,47.8,51.5,58.3,64.5,67.4,72.0,63.7
08-23,40.6,60.0,56.4,63.0,64.8,59.5,62.8,51.2,72.2,67.4,64.5,,40.6,51.2,59.5,64.5,67.4,72.2,62.8
08-24,72.4,67.6,55.8,63.3,64.4,60.1,62.4,50.9,71.9,66.7,65.0,,50.9,55.8,62.4,66.7,71.9,72.4,64.4
08-25,82.4,67.3,55.1,62.2,63.8,59.7,62.2,50.8,71.3,66.6,64.7,,50.8,55.1,62.2,66.6,71.3,82.4,63.8
08-26,79.0,69.1,55.4,61.7,62.7,58.6,61.3,51.1,70.5,67.4,65.0,,51.1,55.4,61.3,67.4,70.5,79.0,62.7
08-27,89.6,69.0,58.5,61.1,62.3,58.2,60.8,50.9,70.4,67.0,68.6,,50.9,58.2,60.8,68.6,70.4,89.6,62.3
08-28,87.0,69.2,58.0,61.0,61.7,57.3,60.0,50.4,69.5,67.1,68.2,,50.4,57.3,60.0,68.2,69.5,87.0,61.7
08-29,85.5,68.9,57.5,60.6,61.1,56.9,59.5,50.3,68.4,66.5,68.2,,50.3,56.9,59.5,68.2,68.9,85.5,61.1
08-30,83.3,68.7,56.6,59.9,60.5,56.4,59.4,50.1,67.4,66.3,58.0,,50.1,56.4,58.0,66.3,68.7,83.3,59.9
08-31,82.0,67.8,56.6,59.3,61.0,55.9,59.2,49.9,66.8,66.4,58.1,,49.9,55.9,58.1,66.4,67.8,82.0,59.3
09-01,81.8,67.8,56.7,59.0,60.0,55.6,58.6,49.8,66.4,65.8,58.2,,49.8,55.6,58.2,65.8,67.8,81.8,59.0
09-02,88.7,67.3,56.0,58.8,59.7,55.2,58.2,49.2,77.2,65.6,57.4,,49.2,55.2,57.4,65.6,77.2,88.7,58.8
09-03,86.9,66.7,55.5,59.4,59.4,54.6,57.9,48.9,76.7,65.1,65.0,,48.9,54.6,57.9,65.1,76.7,86.9,59.4
09-04,88.7,66.6,55.9,58.6,58.5,53.8,57.7,48.7,76.3,63.9,65.2,,48.7,53.8,57.7,65.2,76.3,88.7,58.6
09-05,88.9,65.8,55.3,58.0,58.5,52.6,57.4,48.7,75.5,62.8,65.3,,48.7,52.6,57.4,65.3,75.5,88.9,58.5
09-06,88.2,67.2,54.5,57.9,57.6,53.1,57.2,48.8,75.2,61.6,64.4,,48.8,53.1,57.2,64.4,75.2,88.2,57.9
09-07,86.1,67.0,54.2,57.5,57.4,51.9,56.9,48.9,74.8,61.0,64.0,,48.9,51.9,56.9,64.0,74.8,86.1,57.5
09-08,88.2,66.3,53.9,57.3,57.1,52.1,57.2,48.8,74.1,59.9,63.9,,48.8,52.1,57.1,63.9,74.1,88.2,57.3
09-09,89.5,66.2,54.1,56.6,56.4,52.4,56.4,47.2,72.9,59.3,63.6,,47.2,52.4,56.4,63.6,72.9,89.5,56.6
09-10,87.3,65.4,54.2,56.7,55.8,52.3,56.3,46.2,72.1,58.0,63.2,,46.2,52.3,55.8,63.2,72.1,87.3,56.7
09-11,91.7,64.9,53.0,56.0,56.2,51.7,55.7,46.2,71.9,57.4,63.1,,46.2,51.7,55.7,63.1,71.9,91.7,56.2
09-12,89.5,64.5,53.7,56.4,55.7,52.2,54.7,46.2,71.8,56.7,62.8,,46.2,52.2,54.7,62.8,71.8,89.5,56.4
09-13,90.1,64.2,53.5,55.9,56.8,54.0,55.0,46.0,71.5,56.4,62.8,,46.0,53.5,55.0,62.8,71.5,90.1,56.4
09-14,91.6,63.3,53.0,58.1,57.0,53.7,55.1,46.3,70.9,57.7,62.1,,46.3,53.0,55.1,62.1,70.9,91.6,57.7
09-15,88.6,63.0,54.6,63.1,64.0,53.8,55.3,46.3,70.5,57.3,62.4,,46.3,53.8,55.3,63.1,70.5,88.6,62.4
09-16,87.5,62.6,53.6,62.2,76.2,53.1,55.1,46.2,69.7,58.8,61.7,,46.2,53.1,55.1,62.6,76.2,87.5,61.7
09-17,86.0,63.3,53.7,61.3,75.1,53.4,55.3,46.1,69.0,61.9,62.0,,46.1,53.4,55.3,63.3,75.1,86.0,61.9
09-18,85.4,62.6,53.3,61.2,74.8,53.3,55.6,46.3,68.7,62.4,61.8,,46.3,53.3,55.6,62.6,74.8,85.4,61.8
09-19,84.2,62.2,52.4,61.6,74.4,53.2,55.3,46.4,68.0,62.1,61.4,,46.4,52.4,55.3,62.2,74.4,84.2,61.6
09-20,83.3,61.7,52.3,61.3,73.7,52.6,55.1,46.2,67.9,61.7,61.5,,46.2,52.3,55.1,61.7,73.7,83.3,61.5
09-21,82.4,61.5,52.4,61.3,73.4,52.3,54.9,46.4,67.4,61.9,60.9,,46.4,52.3,54.9,61.9,73.4,82.4,61.3
09-22,82.1,71.8,52.8,60.8,72.9,51.4,54.6,46.2,67.2,60.9,60.5,,46.2,51.4,54.6,67.2,72.9,82.1,60.8
09-23,81.5,74.5,52.1,84.7,72.5,51.4,54.4,46.3,67.2,61.1,59.9,,46.3,51.4,54.4,72.5,81.5,84.7,61.1
