date,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
03-11,51.9,37.0,27.2,53.4,42.9,54.3,49.6,29.9,41.8,31.2,24.7,45.5,38.3,,24.7,27.8,34.7,47.1,53.1,54.3,41.8
03-12,52.2,44.2,27.1,53.3,43.2,54.9,49.5,29.8,41.6,31.3,24.9,45.4,38.4,,24.9,27.7,35.5,47.0,53.1,54.9,43.2
03-13,53.9,45.3,27.2,53.4,43.2,55.5,49.8,29.9,42.0,31.4,24.9,45.5,38.3,,24.9,27.7,35.6,47.2,53.8,55.5,43.2
03-14,56.3,45.6,27.1,53.4,43.4,56.2,50.7,30.5,42.0,31.4,25.1,45.5,38.5,,25.1,27.8,35.6,47.6,55.6,56.3,43.4
03-15,56.8,49.1,27.5,53.4,43.7,56.1,51.6,30.7,42.2,31.3,24.9,45.4,38.5,,24.9,28.1,35.6,50.1,55.5,56.8,43.7
03-16,57.9,50.3,34.1,53.6,45.0,56.3,53.7,31.1,42.1,31.4,24.9,47.2,38.5,,24.9,31.2,36.8,51.6,55.8,57.9,45.0
03-17,59.9,51.5,33.9,53.6,45.5,56.9,55.7,31.2,43.4,31.5,25.1,47.1,38.5,,25.1,31.3,36.7,52.3,56.7,59.9,45.5
03-18,60.0,51.9,35.9,55.8,47.2,57.4,60.1,31.2,44.2,31.5,25.0,47.5,38.6,,25.0,31.2,37.5,53.4,59.5,60.1,47.2
03-19,61.4,50.4,36.7,55.8,48.7,58.0,62.8,31.4,44.3,31.9,25.2,47.8,38.7,,25.2,31.5,37.9,52.5,60.7,62.8,47.8
03-20,61.7,49.2,39.8,56.0,51.8,58.5,63.6,31.6,46.0,32.1,27.6,48.0,38.6,,27.6,31.7,39.3,53.5,61.0,63.6,48.0
03-21,61.8,49.3,40.9,56.4,54.6,59.6,65.7,31.8,44.5,32.2,28.0,48.7,38.7,,28.0,31.9,40.0,55.3,61.3,65.7,48.7
03-22,61.9,51.5,40.5,56.3,56.1,60.0,66.3,31.5,44.2,32.6,27.7,49.2,38.9,,27.7,31.7,39.8,56.2,61.5,66.3,49.2
03-23,61.5,54.1,40.4,56.2,58.2,60.0,66.6,32.4,43.9,32.6,27.6,49.3,38.7,,27.6,32.4,39.7,57.0,61.2,66.6,49.3
03-24,62.7,54.7,40.9,56.9,59.6,60.0,65.5,33.0,43.9,33.0,27.6,49.4,38.8,,27.6,33.0,40.0,58.0,62.2,65.5,49.4
03-25,62.6,55.5,39.9,57.0,60.3,60.7,65.6,32.8,46.9,32.7,27.8,49.6,38.8,,27.8,32.7,39.5,58.3,62.2,65.6,49.6
03-26,63.0,60.2,40.4,57.9,61.2,60.8,65.6,33.8,47.5,33.0,27.8,49.5,38.8,,27.8,33.2,39.8,60.5,62.6,65.6,49.5
03-27,62.9,60.8,42.0,57.4,63.5,60.2,65.7,33.8,47.7,33.2,27.5,49.8,38.7,,27.5,33.3,40.7,60.5,63.4,65.7,49.8
03-28,63.9,61.2,44.0,57.5,65.4,60.4,65.8,35.1,48.6,33.2,27.6,50.2,38.8,,27.6,33.6,41.9,60.7,65.1,65.8,50.2
03-29,65.5,62.5,46.6,58.0,69.0,60.7,65.8,35.0,49.5,33.3,28.6,50.4,38.9,,28.6,33.7,43.5,61.4,65.7,69.0,50.4
03-30,66.3,62.3,50.1,58.2,72.2,60.4,65.9,35.3,48.1,33.6,28.6,51.2,38.9,,28.6,33.9,44.4,61.2,66.2,72.2,51.2
03-31,67.9,66.1,49.9,57.5,73.4,60.4,66.3,35.5,48.0,33.4,28.4,52.0,39.0,,28.4,33.8,44.4,62.7,67.6,73.4,52.0
04-01,69.9,66.4,50.2,57.3,74.0,60.6,66.0,37.2,48.6,33.8,29.1,52.5,39.0,,29.1,34.5,44.8,62.8,69.2,74.0,52.5
04-02,72.5,64.0,49.4,57.7,72.5,61.6,66.0,43.7,50.0,34.4,29.3,53.2,39.0,,29.3,35.3,47.1,62.6,71.2,72.5,53.2
04-03,75.3,61.5,50.4,57.7,71.1,63.6,66.5,45.1,49.6,34.5,31.2,53.9,39.2,,31.2,35.4,47.8,62.3,70.2,75.3,53.9
04-04,70.5,63.3,51.5,57.9,70.3,63.6,66.1,45.5,50.1,34.7,34.7,54.4,39.1,,34.7,35.6,48.3,63.4,69.5,70.5,54.4
04-05,70.2,64.5,52.1,57.5,69.9,64.9,65.9,46.3,52.4,35.1,37.9,55.6,39.3,,35.1,38.2,49.8,64.7,69.1,70.2,55.6
04-06,76.4,65.3,52.3,57.6,69.8,65.7,66.5,47.0,52.9,36.0,39.0,56.4,39.3,,36.0,39.0,50.2,65.5,69.2,76.4,56.4
04-07,72.4,65.0,53.6,57.9,70.0,66.2,68.6,48.8,53.1,37.2,41.1,57.1,39.3,,37.2,39.7,51.4,65.5,69.7,72.4,57.1
04-08,71.1,64.8,54.9,58.1,69.5,66.6,68.7,56.6,53.6,39.2,43.0,58.4,39.4,,39.2,40.1,54.3,65.5,69.3,71.1,58.1
04-09,70.3,65.4,55.0,61.5,68.9,67.5,68.9,58.5,56.1,41.8,44.6,61.3,39.4,,39.4,42.3,55.7,66.3,68.9,70.3,61.3
04-10,69.1,66.3,54.7,66.4,68.9,69.4,68.2,59.6,59.4,41.6,44.9,64.4,39.4,,39.4,42.2,57.5,67.1,69.1,69.4,64.4
04-11,68.4,66.9,56.7,68.9,69.2,69.9,68.0,61.2,59.4,42.5,48.0,66.0,39.6,,39.6,43.6,58.3,68.2,69.2,69.9,66.0
04-12,70.3,66.9,55.7,70.8,71.8,71.4,68.4,62.9,59.3,44.9,51.1,67.9,39.7,,39.7,46.2,57.9,69.2,71.3,71.8,66.9
04-13,70.3,66.6,56.4,73.1,72.4,72.4,69.0,63.1,59.2,46.1,51.4,67.7,39.9,,39.9,47.2,58.1,69.5,72.4,73.1,66.6
04-14,71.1,66.4,55.9,72.5,72.7,73.0,69.0,62.6,60.3,46.2,51.2,67.8,40.0,,40.0,47.2,58.5,69.8,72.7,73.0,66.4
04-15,69.9,65.7,56.5,73.7,72.5,73.1,69.0,62.8,61.3,46.7,50.8,68.3,40.2,,40.2,47.5,59.3,69.4,73.0,73.7,65.7
04-16,72.3,66.1,57.1,73.5,71.7,72.1,68.6,62.7,61.8,47.2,50.5,70.5,40.5,,40.5,47.8,59.9,71.0,72.2,73.5,66.1
04-17,75.8,67.8,55.8,74.2,71.2,71.8,69.3,63.1,62.1,47.5,50.7,70.2,40.7,,40.7,48.2,59.6,70.6,73.7,75.8,67.8
04-18,77.1,68.0,55.3,75.1,71.5,72.0,69.6,63.1,62.6,50.3,50.6,69.9,40.9,,40.9,50.4,59.7,70.5,74.5,77.1,68.0
04-19,78.4,68.4,55.6,75.9,73.0,72.1,70.2,63.0,63.3,51.6,50.7,69.9,41.4,,41.4,50.9,60.0,70.9,75.3,78.4,68.4
04-20,77.8,68.6,56.7,75.9,74.4,75.5,70.3,62.4,64.0,52.1,51.2,71.5,43.6,,43.6,51.4,60.2,72.6,75.9,77.8,68.6
04-21,77.8,68.9,57.6,76.3,74.8,76.2,70.6,62.7,64.5,53.4,51.1,71.4,44.4,,44.4,51.5,60.6,72.7,76.3,77.8,68.9
04-22,77.8,69.0,58.4,76.2,75.1,76.6,70.5,63.2,65.1,54.5,51.1,71.2,48.4,,48.4,51.8,61.3,72.8,76.5,77.8,69.0
04-23,76.6,68.9,58.9,76.2,75.5,76.5,70.5,64.8,65.0,56.5,51.0,70.7,49.2,,49.2,52.1,62.4,72.6,76.4,76.6,68.9
04-24,74.2,68.1,58.7,75.1,74.7,75.4,70.9,68.4,67.6,57.4,51.0,70.8,50.1,,50.1,52.3,64.1,72.2,75.1,75.4,68.4
04-25,73.5,67.7,59.0,75.1,74.8,75.2,70.8,70.8,68.3,57.4,50.9,70.4,50.7,,50.7,52.2,64.2,71.9,75.0,75.2,70.4
04-26,73.4,66.3,59.8,75.2,74.8,74.5,70.5,70.6,68.9,57.3,50.6,70.2,52.6,,50.6,53.6,63.7,71.7,74.7,75.2,70.2
04-27,71.4,65.8,61.9,74.2,75.4,74.9,70.6,70.8,70.8,57.1,50.3,70.1,54.7,,50.3,55.2,64.3,71.1,74.8,75.4,70.6
04-28,72.6,66.0,62.5,74.6,76.0,75.3,70.8,70.4,71.4,58.8,50.1,70.8,56.3,,50.1,56.8,64.6,71.9,75.2,76.0,70.8
04-29,72.7,64.9,62.5,75.0,76.0,75.1,70.8,69.8,70.9,64.2,51.1,70.7,58.0,,51.1,58.9,64.6,71.7,75.1,76.0,70.7
04-30,71.2,64.6,62.3,73.9,76.9,75.5,70.8,69.5,71.1,67.9,53.1,70.1,62.1,,53.1,62.1,66.5,71.1,75.2,76.9,70.1
05-01,70.1,63.9,64.9,73.5,76.8,75.6,71.7,68.6,71.5,69.1,58.1,70.1,63.1,,58.1,63.3,67.1,71.6,75.2,76.8,70.1
05-02,69.6,63.8,64.5,74.3,76.5,76.0,73.6,68.3,72.1,70.1,60.7,69.5,71.3,,60.7,63.9,69.0,72.7,75.7,76.5,70.1
05-03,69.3,62.8,63.8,75.1,75.9,75.8,73.5,68.3,71.7,70.1,60.9,69.9,74.1,,60.9,63.0,68.9,73.7,75.6,75.9,70.1
05-04,70.0,62.5,62.7,76.5,75.1,78.1,74.0,70.3,72.1,70.3,61.2,72.0,76.3,,61.2,62.5,70.2,74.4,76.5,78.1,72.0
05-05,70.1,61.6,64.3,76.0,76.2,78.0,74.6,72.7,75.0,70.3,61.7,71.4,75.5,,61.6,62.2,70.2,75.2,76.2,78.0,72.7
05-06,70.0,60.4,64.5,75.7,76.5,77.8,75.5,72.6,75.1,70.3,61.8,72.1,74.3,,60.4,62.3,70.2,75.3,76.3,77.8,72.6
05-07,71.4,59.7,63.9,74.9,77.1,77.2,77.0,72.4,76.4,70.5,61.8,72.4,74.1,,59.7,62.2,71.0,75.5,77.1,77.2,72.4
05-08,72.6,58.6,63.7,74.3,76.1,77.7,76.8,71.9,77.0,70.1,64.7,72.1,74.5,,58.6,63.9,71.2,75.2,77.0,77.7,72.6
05-09,72.5,58.0,63.8,74.6,75.4,77.6,77.7,71.3,77.1,70.3,66.9,71.4,75.2,,58.0,64.4,70.9,75.3,77.5,77.7,72.5
05-10,73.2,57.8,64.6,74.9,75.4,80.5,78.4,71.0,76.9,72.9,66.6,71.4,75.3,,57.8,65.0,71.3,75.3,78.1,80.5,73.2
05-11,73.2,57.3,66.0,75.4,75.0,78.7,79.7,70.6,76.9,73.6,66.4,71.2,74.7,,57.3,66.1,70.9,75.2,78.3,79.7,73.6
05-12,73.7,56.4,65.4,74.7,75.2,77.6,79.2,69.3,77.2,75.1,66.6,71.1,74.7,,56.4,65.7,70.4,75.1,77.5,79.2,74.7
05-13,75.0,56.2,65.7,75.6,74.9,77.6,79.1,68.5,77.2,74.6,67.0,70.6,74.4,,56.2,66.0,69.7,75.2,77.5,79.1,74.6
05-14,74.8,55.4,65.0,77.5,74.8,77.1,78.9,67.8,77.5,74.1,68.4,70.4,74.6,,55.4,65.6,69.6,75.7,77.5,78.9,74.6
05-15,74.5,55.1,64.6,78.3,75.2,76.6,78.1,67.0,79.7,73.8,68.9,70.1,77.1,,55.1,65.1,69.6,76.8,78.3,79.7,74.5
05-16,76.0,54.7,63.4,78.5,76.7,76.4,76.7,66.4,79.7,73.6,68.6,69.4,79.6,,54.7,64.0,69.1,76.7,79.4,79.7,76.0
05-17,76.4,54.0,62.8,77.6,77.2,75.9,75.8,65.6,79.8,73.2,68.0,68.9,79.9,,54.0,63.4,68.6,76.7,79.3,79.9,75.8
05-18,76.2,53.2,62.5,77.2,77.5,76.4,74.6,64.7,79.9,72.9,67.1,68.3,80.0,,53.2,62.9,67.8,76.7,79.4,80.0,74.6
05-19,75.4,52.7,62.0,76.5,77.1,76.9,73.9,63.8,79.6,72.3,66.6,67.4,79.4,,52.7,62.4,67.1,76.7,78.9,79.6,73.9
05-20,74.5,52.2,61.5,75.8,77.1,76.4,73.6,63.0,79.6,71.7,65.7,66.4,80.2,,52.2,61.8,66.1,76.0,79.1,80.2,73.6
05-21,76.1,51.7,61.0,75.1,76.6,75.8,73.7,63.1,79.6,71.1,64.8,65.6,80.0,,51.7,61.5,65.3,75.9,79.0,80.0,73.7
05-22,77.2,51.8,61.4,74.7,76.2,75.0,74.2,62.3,80.0,70.7,63.9,65.2,79.7,,51.8,61.6,64.7,75.5,79.2,80.0,74.2
05-23,77.2,50.3,61.0,73.9,75.8,74.5,74.0,61.7,80.0,70.1,63.2,64.4,80.4,,50.3,61.1,63.9,75.0,79.4,80.4,73.9
05-24,76.7,49.9,61.0,73.8,77.5,74.1,73.8,60.8,79.5,69.5,62.4,63.4,80.1,,49.9,60.9,63.0,75.2,79.1,80.1,73.8
05-25,76.8,49.3,60.7,73.5,77.8,73.7,73.2,60.1,79.4,69.2,62.2,62.9,79.7,,49.3,60.2,62.6,74.9,79.1,79.7,73.2
05-26,76.4,48.7,60.2,73.1,77.7,73.3,72.7,59.2,80.2,68.6,61.4,62.4,78.9,,48.7,59.4,62.0,74.5,78.7,80.2,72.7
05-27,76.4,47.0,59.4,72.7,78.9,72.7,72.1,58.2,79.2,68.3,60.9,61.5,78.3,,47.0,58.4,61.3,74.2,78.8,79.2,72.1
05-28,76.1,46.7,58.8,72.3,79.0,72.4,71.6,57.4,78.6,67.6,60.3,60.8,77.8,,46.7,57.7,60.6,73.9,78.4,79.0,71.6
05-29,75.2,46.4,58.4,71.9,78.2,72.0,70.8,56.6,80.6,66.7,59.7,60.1,77.4,,46.4,57.0,60.0,73.3,78.0,80.6,70.8
05-30,72.9,45.8,57.2,70.9,77.3,71.7,70.4,55.7,80.9,65.7,58.8,59.2,76.8,,45.8,56.0,59.0,72.2,77.2,80.9,70.4
05-31,74.2,45.0,56.5,70.4,77.4,71.4,69.4,55.4,81.1,64.8,57.9,59.0,75.8,,45.0,55.7,58.6,72.5,77.1,81.1,69.4
06-01,73.3,44.4,55.8,68.7,77.0,70.9,68.7,54.8,80.0,64.1,57.5,58.8,74.9,,44.4,55.0,58.3,71.9,76.6,80.0,68.7
06-02,72.6,43.2,55.0,68.0,75.5,70.4,68.2,53.8,79.5,62.9,56.8,58.6,74.1,,43.2,54.0,57.9,71.3,75.2,79.5,68.0
06-03,72.4,41.6,54.3,67.0,74.9,69.5,67.6,52.9,79.2,62.0,56.0,58.4,73.6,,41.6,53.2,57.5,70.7,74.6,79.2,67.0
06-04,71.8,40.3,53.3,65.9,73.8,68.4,66.8,52.0,79.8,61.2,55.3,57.7,73.4,,40.3,52.3,56.7,69.8,73.7,79.8,65.9
06-05,71.0,38.9,52.5,64.9,72.6,66.9,66.0,51.3,79.5,60.1,54.7,57.4,72.8,,38.9,51.5,56.4,68.5,72.7,79.5,64.9
06-06,70.7,37.8,51.7,64.0,73.2,65.5,65.0,50.2,79.1,59.1,54.0,56.8,72.4,,37.8,50.5,55.7,67.6,73.0,79.1,64.0
06-07,70.3,36.6,50.9,62.8,73.9,63.9,63.7,48.7,78.6,60.0,53.3,56.4,71.9,,36.6,49.2,55.2,66.4,73.5,78.6,62.8
06-08,69.6,35.3,50.3,61.9,73.9,62.3,62.4,47.7,77.9,60.1,52.2,55.9,71.1,,35.3,48.3,54.4,65.3,73.4,77.9,61.9
06-09,68.7,34.7,49.2,60.9,72.8,60.7,61.1,46.7,77.0,59.7,51.7,55.3,70.3,,34.7,47.2,53.8,64.2,72.3,77.0,60.7
06-10,67.6,33.7,48.1,60.1,72.4,59.2,60.3,45.7,76.7,59.2,50.9,54.5,69.5,,33.7,46.2,53.0,63.2,71.8,76.7,59.2
06-11,66.3,32.7,46.5,59.6,73.6,57.8,59.0,44.7,76.1,58.8,50.2,53.5,68.9,,32.7,45.0,52.2,62.3,72.6,76.1,58.8
06-12,65.1,32.5,45.5,58.6,76.6,56.2,57.8,43.9,75.5,58.5,49.7,52.9,68.1,,32.5,44.2,51.6,61.2,74.0,76.6,57.8
06-13,63.6,31.9,43.9,57.9,76.2,55.0,56.6,43.0,75.0,57.8,49.1,51.9,67.5,,31.9,43.2,50.7,60.2,73.5,76.2,56.6
06-14,63.0,31.5,43.5,57.3,75.3,53.7,55.8,42.1,74.3,56.9,48.4,51.1,67.1,,31.5,42.4,50.0,59.6,72.8,75.3,55.8
06-15,62.3,31.0,42.2,56.4,74.5,52.5,55.2,41.5,73.8,56.4,48.0,50.0,66.8,,31.0,41.6,49.2,58.8,72.4,74.5,55.2
06-16,61.5,30.3,41.0,55.7,73.7,51.5,54.3,40.3,72.7,55.7,47.3,49.4,68.9,,30.3,40.5,48.6,58.0,72.0,73.7,54.3
06-17,60.9,30.4,40.6,54.8,72.4,50.3,53.3,39.5,71.9,55.0,46.7,48.9,70.5,,30.4,39.7,48.0,57.3,71.6,72.4,53.3
06-18,60.2,29.5,39.6,54.2,71.2,49.5,52.7,39.2,71.6,54.2,46.0,47.9,70.0,,29.5,39.3,47.1,56.6,70.9,71.6,52.7
06-19,59.6,29.5,38.6,53.5,69.5,48.5,52.1,38.2,71.0,53.4,45.4,47.1,69.3,,29.5,38.2,46.4,56.0,69.4,71.0,52.1
06-20,61.4,28.9,37.6,53.1,67.5,47.5,51.3,37.8,70.0,52.8,44.9,46.8,68.5,,28.9,37.7,46.1,56.4,68.3,70.0,51.3
06-21,61.4,28.3,37.1,52.6,66.0,46.9,50.5,37.2,69.4,52.0,44.4,46.3,67.5,,28.3,37.1,45.6,56.1,67.2,69.4,50.5
06-22,61.4,28.1,36.8,52.0,64.3,45.8,50.0,36.7,68.8,50.9,43.8,46.0,66.5,,28.1,36.7,45.0,55.8,66.1,68.8,50.0
06-23,61.1,27.9,36.1,51.5,62.5,44.8,49.0,36.0,68.0,50.2,42.9,45.4,65.6,,27.9,36.0,44.0,55.3,65.0,68.0,49.0
06-24,60.7,27.4,35.1,50.6,60.8,44.0,48.5,35.7,66.8,49.4,42.6,45.1,64.4,,27.4,35.2,43.5,54.6,63.7,66.8,48.5
06-25,59.6,27.0,34.7,49.9,59.1,42.8,48.0,35.3,66.0,48.5,41.8,44.9,63.2,,27.0,34.8,42.4,53.6,62.4,66.0,48.0
06-26,58.6,26.9,34.6,49.0,57.3,41.4,46.8,34.8,64.9,47.9,41.3,44.3,62.1,,26.9,34.6,41.3,52.3,61.4,64.9,46.8
06-27,56.5,26.5,34.5,48.2,55.9,40.6,45.9,34.4,63.7,46.8,40.7,43.9,60.7,,26.5,34.4,40.6,51.3,59.9,63.7,45.9
06-28,55.7,26.1,34.0,47.0,54.4,39.9,45.3,34.0,62.5,46.7,41.0,44.1,59.5,,26.1,34.0,40.6,50.0,58.7,62.5,45.3
06-29,54.3,26.6,33.8,46.5,52.8,39.4,44.2,33.7,61.6,45.9,40.6,43.8,58.1,,26.6,33.7,40.1,49.0,57.3,61.6,44.2
06-30,54.1,26.3,34.0,46.2,51.5,39.1,43.6,33.5,60.8,45.2,42.1,43.6,57.1,,26.3,33.6,40.9,48.3,56.5,60.8,43.6
07-01,53.1,27.6,27.8,45.7,50.3,39.1,42.8,33.0,60.0,44.9,42.5,43.3,56.2,,27.6,28.9,41.1,47.5,55.6,60.0,43.3
07-02,52.6,21.3,33.6,44.9,49.4,42.0,42.1,32.9,59.1,44.3,42.7,43.1,55.5,,21.3,33.0,42.1,46.7,54.9,59.1,43.1
07-03,51.5,25.1,33.5,44.2,48.5,42.6,41.4,32.6,58.3,44.1,42.2,43.0,54.5,,25.1,32.8,41.9,45.9,53.9,58.3,43.0
07-04,50.6,24.9,33.5,43.1,47.4,43.1,40.9,32.4,57.0,43.7,41.4,42.9,53.9,,24.9,32.7,41.2,45.2,53.3,57.0,43.1
07-05,49.5,24.7,33.4,42.6,48.6,42.9,40.7,32.3,56.1,43.3,41.2,42.4,53.1,,24.7,32.6,41.0,45.4,52.4,56.1,42.6
07-06,52.1,24.3,33.2,42.4,48.1,42.8,40.0,31.9,54.9,42.9,40.8,42.2,52.3,,24.3,32.1,40.5,45.0,52.2,54.9,42.4
07-07,51.8,24.1,39.2,41.8,47.2,42.8,39.6,32.0,53.8,42.5,40.2,41.8,51.6,,24.1,33.4,40.0,44.5,51.7,53.8,41.8
07-08,51.3,24.1,40.8,41.5,49.7,42.7,39.0,31.6,53.0,41.9,39.6,41.4,50.7,,24.1,33.1,40.3,45.5,51.2,53.0,41.5
07-09,58.6,24.4,40.1,40.9,51.4,41.9,38.5,31.6,52.0,41.5,39.2,41.0,50.0,,24.4,33.0,39.7,45.1,51.9,58.6,41.0
07-10,59.3,24.3,39.0,40.5,52.2,41.6,38.3,31.4,51.1,40.7,38.7,40.5,49.1,,24.3,32.8,38.9,44.6,52.0,59.3,40.5
07-11,63.6,24.0,39.3,43.0,55.8,41.0,37.8,31.7,50.3,40.3,38.1,39.8,48.3,,24.0,32.9,38.8,45.1,54.7,63.6,40.3
07-12,66.3,24.3,39.1,42.4,55.0,40.0,38.6,31.4,49.6,39.9,37.5,39.5,47.5,,24.3,32.6,38.9,44.5,53.9,66.3,39.9
07-13,64.8,24.2,38.6,42.0,53.6,39.3,38.6,31.0,48.7,39.2,36.9,38.9,47.1,,24.2,32.2,38.6,44.1,52.6,64.8,39.2
07-14,63.4,23.8,39.0,41.9,52.9,38.9,39.0,31.4,48.2,38.9,36.4,39.9,46.2,,23.8,32.4,38.9,43.7,52.0,63.4,39.0
07-15,61.2,27.9,38.1,41.6,55.9,38.5,39.1,40.7,47.9,39.0,38.8,39.8,45.2,,27.9,38.2,38.9,43.0,54.3,61.2,39.8
07-16,59.6,29.4,39.2,44.4,53.8,38.1,39.3,40.4,47.3,38.3,38.1,39.8,44.6,,29.4,38.1,38.9,44.5,52.5,59.6,39.8
07-17,57.7,31.2,39.2,44.1,52.8,36.6,39.3,40.7,46.3,37.9,37.6,39.5,43.8,,31.2,36.8,38.7,43.9,51.5,57.7,39.5
07-18,56.8,32.3,45.9,43.2,51.5,36.2,39.3,41.2,45.6,37.3,37.0,39.7,43.2,,32.3,36.3,38.5,44.2,50.3,56.8,41.2
07-19,56.6,31.4,46.6,42.5,50.7,36.1,39.2,41.4,44.9,37.1,36.6,39.5,43.7,,31.4,36.2,38.3,44.2,49.9,56.6,41.4
07-20,56.1,31.7,47.2,41.8,49.8,37.3,39.1,40.9,44.0,36.6,36.7,40.6,43.6,,31.7,36.6,38.4,43.8,49.2,56.1,40.9
07-21,54.6,31.9,46.8,41.0,49.3,36.6,39.2,40.8,43.3,36.5,40.1,40.2,43.4,,31.9,36.6,39.7,43.3,48.8,54.6,40.8
07-22,53.0,31.5,46.3,40.4,50.7,36.3,39.5,40.3,42.5,36.1,44.5,39.9,43.0,,31.5,36.1,39.8,43.6,49.8,53.0,40.4
07-23,50.9,41.9,45.0,39.9,50.3,35.6,39.6,40.3,41.6,35.9,47.2,39.9,42.9,,35.6,36.7,39.9,43.7,49.7,50.9,41.6
07-24,49.4,41.3,44.4,39.2,49.3,35.4,39.8,40.5,41.0,35.8,47.3,39.7,42.6,,35.4,36.5,39.8,43.3,48.9,49.4,41.0
07-25,47.6,40.5,44.3,38.7,48.1,35.3,42.1,40.8,40.5,38.6,47.9,39.2,42.2,,35.3,38.7,40.0,43.0,47.8,48.1,40.8
07-26,46.6,41.3,44.1,38.3,46.6,35.1,51.4,40.7,44.6,39.1,47.5,39.0,41.8,,35.1,38.4,40.0,45.4,47.4,51.4,41.8
07-27,46.2,38.9,43.5,37.8,45.9,35.0,49.8,40.3,44.8,39.1,47.2,39.2,41.4,,35.0,38.0,39.2,45.2,47.0,49.8,41.4
07-28,45.6,35.8,41.7,37.7,44.3,34.7,49.4,39.6,45.0,39.8,47.6,39.4,41.2,,34.7,36.2,39.5,44.6,47.2,49.4,41.2
07-29,44.9,36.1,41.4,39.2,43.1,34.6,49.7,39.6,45.4,40.1,49.3,39.4,40.9,,34.6,36.7,39.5,43.8,48.5,49.7,40.9
07-30,44.2,36.7,41.1,44.3,42.1,34.0,48.9,38.7,45.3,39.9,56.7,39.1,40.5,,34.0,37.1,39.6,44.3,48.2,56.7,41.1
07-31,43.5,38.0,38.7,45.0,41.2,33.6,48.3,38.1,44.8,39.6,57.6,41.0,40.0,,33.6,38.0,39.3,44.0,47.6,57.6,41.0
08-01,46.0,36.7,37.8,45.0,40.1,33.8,47.9,37.5,44.8,39.2,56.7,43.7,39.7,,33.8,36.9,38.7,44.9,47.5,56.7,40.1
08-02,45.4,38.2,38.0,44.6,39.3,33.6,47.6,36.8,44.8,38.6,60.3,46.1,41.4,,33.6,37.1,38.4,45.0,47.3,60.3,41.4
08-03,44.1,38.4,37.8,44.0,44.6,33.9,46.8,36.4,44.5,38.0,59.8,45.7,42.2,,33.9,36.7,38.3,44.5,46.5,59.8,44.0
08-04,43.4,38.5,36.4,43.8,43.3,33.4,46.4,36.4,44.7,37.2,58.6,45.0,42.7,,33.4,36.4,38.0,44.2,46.1,58.6,43.3
08-05,42.5,37.7,35.6,43.4,42.9,36.2,46.3,36.1,45.0,36.9,57.4,44.6,42.6,,35.6,36.1,37.4,43.9,46.1,57.4,42.6
08-06,41.7,36.9,35.2,43.0,41.1,35.8,46.4,35.6,45.0,36.3,56.1,44.8,42.6,,35.2,35.7,36.7,43.8,46.1,56.1,41.7
08-07,40.9,36.6,34.3,42.9,40.1,36.6,49.2,35.2,46.0,35.4,55.1,44.2,42.4,,34.3,35.2,36.6,43.4,48.6,55.1,40.9
08-08,40.3,35.9,34.0,42.2,39.8,39.5,48.3,34.7,46.0,34.9,53.8,43.3,41.8,,34.0,34.7,38.1,42.6,47.9,53.8,40.3
08-09,39.9,34.7,33.1,41.4,39.5,39.1,47.3,34.4,45.9,34.6,52.8,42.6,41.3,,33.1,34.5,37.3,41.9,47.1,52.8,39.9
08-10,38.5,34.0,33.1,41.0,38.5,38.8,46.9,33.7,45.8,34.1,51.8,42.2,41.0,,33.1,33.8,36.7,41.5,46.7,51.8,38.8
08-11,38.4,33.1,32.6,40.2,38.4,38.5,46.4,33.5,46.0,33.8,50.7,41.7,40.7,,32.6,33.2,36.6,41.1,46.3,50.7,38.5
08-12,37.4,33.2,32.9,39.8,39.1,38.2,46.1,33.0,45.2,33.8,49.2,41.3,40.5,,32.9,33.0,36.0,40.8,45.9,49.2,39.1
08-13,36.8,32.3,32.5,39.3,43.1,37.9,45.9,32.4,44.3,33.6,47.9,40.9,43.2,,32.3,32.4,35.5,43.1,45.6,47.9,39.3
08-14,36.2,31.5,32.3,42.2,42.2,37.6,45.2,32.4,44.1,33.1,47.3,40.8,42.9,,31.5,32.4,35.0,42.4,45.0,47.3,40.8
08-15,35.7,35.7,32.5,42.2,42.2,37.4,44.8,32.0,43.2,33.3,46.2,40.6,42.4,,32.0,32.7,35.7,42.3,44.5,46.2,40.6
08-16,35.6,35.0,32.4,41.8,41.3,37.0,44.0,31.9,42.6,33.0,45.3,40.5,42.1,,31.9,32.5,35.3,41.9,43.7,45.3,40.5
08-17,35.5,34.1,32.8,41.9,40.3,36.9,43.2,31.9,41.6,32.8,44.0,40.6,42.1,,31.9,32.8,35.0,41.7,43.0,44.0,40.3
08-18,35.3,33.1,32.2,41.0,39.2,36.4,42.8,31.4,41.1,32.4,43.2,40.8,42.1,,31.4,32.3,34.5,41.1,42.6,43.2,39.2
08-19,43.1,32.7,32.4,40.8,38.6,36.2,42.0,31.1,40.5,32.6,46.9,40.4,44.6,,31.1,32.4,34.8,41.3,44.3,46.9,40.4
08-20,42.1,32.3,32.3,40.7,37.8,35.9,41.6,31.0,39.9,32.4,57.3,45.2,44.1,,31.0,32.3,34.5,41.8,45.0,57.3,39.9
