date,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
08-18,59.7,63.0,64.4,59.7,52.8,59.4,58.1,56.2,60.7,67.6,42.7,65.0,61.2,,42.7,53.5,58.9,62.0,64.9,67.6,59.7
08-19,58.6,59.7,64.0,54.9,55.0,55.0,60.0,58.6,63.3,64.0,39.6,60.3,58.1,,39.6,54.9,56.9,60.1,63.8,64.0,58.6
08-20,61.5,57.6,59.1,52.2,57.8,57.4,59.2,59.3,63.5,62.7,47.0,56.3,51.4,,47.0,51.6,56.9,59.2,62.5,63.5,57.8
08-21,63.3,58.5,58.2,48.3,58.6,61.0,58.9,55.5,64.7,63.4,49.5,56.2,54.7,,48.3,50.5,55.9,59.7,63.4,64.7,58.5
08-22,63.6,59.0,61.1,44.0,51.5,58.3,60.9,53.5,55.0,64.4,51.0,57.9,51.5,,44.0,51.1,52.7,59.8,63.1,64.4,57.9
08-23,62.2,60.1,55.9,42.1,59.5,54.1,53.2,56.9,54.0,65.3,57.9,60.8,53.8,,42.1,53.3,54.1,59.8,62.0,65.3,56.9
08-24,65.9,56.8,54.6,45.3,64.1,47.8,55.6,57.6,61.5,62.7,57.6,60.8,56.6,,45.3,49.2,56.2,61.1,63.8,65.9,57.6
08-25,66.0,60.1,55.8,45.7,66.4,48.6,60.0,56.5,57.8,58.2,58.7,62.3,58.5,,45.7,50.0,57.3,60.0,65.3,66.4,58.5
08-26,67.6,60.4,55.6,48.5,58.5,50.0,61.7,53.5,52.1,60.7,54.4,61.7,57.4,,48.5,50.4,54.0,60.5,61.7,67.6,57.4
08-27,64.8,62.1,56.5,50.6,58.1,55.4,63.7,41.8,55.4,55.5,53.7,58.8,57.9,,41.8,51.2,55.4,58.4,63.4,64.8,56.5
08-28,59.4,64.2,57.4,55.4,62.6,57.9,62.7,44.6,62.9,57.3,52.4,56.5,59.9,,44.6,53.0,57.0,61.0,62.8,64.2,57.9
08-29,58.2,60.4,60.8,57.3,62.4,61.3,62.0,54.0,60.4,58.7,57.8,60.1,62.8,,54.0,57.4,58.5,61.0,62.3,62.8,60.4
08-30,61.3,60.0,61.5,53.4,53.7,63.3,58.9,58.5,59.2,52.1,60.8,63.6,50.8,,50.8,52.3,56.6,61.0,63.0,63.6,59.2
08-31,57.6,56.8,61.0,45.2,53.2,63.7,56.5,52.5,60.3,42.8,59.5,67.3,54.5,,42.8,46.7,54.0,59.8,63.1,67.3,56.8
09-01,49.4,49.9,63.1,48.2,60.0,59.5,58.1,52.9,64.8,48.5,54.7,66.0,53.7,,48.2,48.6,51.7,59.7,64.5,66.0,54.7
09-02,50.8,51.5,55.5,54.8,60.8,54.3,62.7,55.0,63.8,59.4,53.7,64.3,53.7,,50.8,52.0,54.1,60.0,63.6,64.3,55.0
09-03,51.4,54.6,54.0,49.3,52.9,50.0,65.0,56.8,60.9,61.2,51.3,68.7,47.8,,47.8,49.4,51.3,58.5,64.3,68.7,54.0
09-04,55.7,56.4,57.6,41.9,50.7,39.4,64.5,57.7,61.2,63.0,54.6,67.9,41.8,,39.4,41.8,53.0,59.1,64.2,67.9,56.4
09-05,53.7,57.8,60.0,48.0,39.8,36.3,62.8,60.2,62.5,67.6,59.4,67.4,43.0,,36.3,40.5,51.4,61.1,66.5,67.6,59.4
09-06,53.1,53.6,57.1,55.0,40.4,43.9,62.0,59.5,52.2,64.6,62.2,68.9,48.7,,40.4,44.9,52.7,60.5,64.1,68.9,55.0
09-07,54.0,50.5,54.7,57.8,46.8,47.5,61.2,60.1,54.2,51.8,63.2,68.6,52.5,,46.8,48.1,52.2,58.7,62.8,68.6,54.2
09-08,54.0,54.0,54.0,53.7,51.9,47.8,58.1,58.7,44.9,30.3,64.7,59.7,54.2,,30.3,45.5,53.0,55.8,59.5,64.7,54.0
09-09,54.8,58.3,49.4,50.0,56.7,44.1,56.0,55.5,43.4,39.2,67.0,48.2,53.4,,39.2,43.6,48.9,55.7,58.0,67.0,53.4
09-10,55.8,56.4,50.6,46.3,59.8,50.4,54.6,56.5,41.1,45.9,58.8,50.2,51.4,,41.1,45.9,50.3,56.1,58.4,59.8,51.4
09-11,52.8,48.4,52.1,38.8,60.3,56.1,57.4,54.6,39.1,54.0,50.8,57.4,53.2,,38.8,41.0,51.6,55.2,57.4,60.3,53.2
09-12,49.8,47.5,52.6,45.0,60.3,40.6,58.5,50.7,43.4,56.2,53.2,60.0,52.9,,40.6,43.7,48.9,54.4,59.7,60.3,52.6
09-13,49.6,52.2,48.4,53.6,60.8,42.3,54.9,47.4,49.6,58.7,52.2,48.5,49.8,,42.3,47.6,49.1,52.7,58.0,60.8,49.8
09-14,50.4,56.8,48.7,55.5,54.9,35.8,48.9,51.3,55.2,60.4,52.9,46.9,46.9,,35.8,46.9,48.8,55.0,56.5,60.4,51.3
09-15,52.7,57.0,51.1,57.6,43.6,36.9,34.8,54.8,60.4,59.1,56.6,46.4,48.4,,34.8,38.2,47.6,56.8,58.8,60.4,52.7
09-16,44.3,53.9,56.6,60.4,37.3,41.7,35.7,51.4,52.8,59.4,50.2,45.0,51.7,,35.7,38.2,44.7,53.2,58.8,60.4,51.4
09-17,43.2,48.6,52.2,62.9,36.3,47.8,45.4,52.7,39.1,60.7,55.5,41.8,53.2,,36.3,39.6,44.5,52.9,59.7,62.9,48.6
09-18,46.5,52.9,37.2,55.4,37.3,54.0,46.1,52.7,44.2,57.5,53.6,49.8,51.2,,37.2,38.7,46.3,53.2,55.1,57.5,51.2
09-19,49.8,54.2,39.9,51.5,44.5,57.0,31.3,48.0,37.1,43.4,37.1,53.8,48.3,,31.3,37.1,42.0,50.5,54.1,57.0,48.0
09-20,49.2,52.7,49.1,54.1,50.8,57.6,36.9,44.1,33.8,44.7,35.2,56.8,44.5,,33.8,35.6,44.3,51.6,56.2,57.6,49.1
09-21,49.3,54.2,52.6,48.7,54.4,49.1,30.7,50.7,36.0,53.3,43.5,50.2,36.0,,30.7,36.0,46.7,51.5,54.0,54.4,49.3
09-22,52.0,57.8,40.0,46.8,55.8,35.1,28.5,55.6,42.4,55.8,52.1,40.6,33.4,,28.5,33.7,40.3,53.5,55.8,57.8,46.8
09-23,55.2,51.0,41.2,53.7,54.5,32.0,27.8,48.9,45.5,55.6,45.6,44.8,37.9,,27.8,33.2,43.3,52.1,55.1,55.6,45.6
09-24,56.3,42.4,44.4,58.4,57.9,33.3,29.8,39.4,46.8,55.7,49.2,49.3,46.2,,29.8,34.5,43.6,51.8,57.6,58.4,46.8
09-25,55.7,43.8,31.9,59.9,60.7,38.1,31.2,38.8,46.8,52.1,54.7,51.4,51.3,,31.2,33.2,41.8,53.1,59.1,60.7,51.3
09-26,50.7,44.8,28.0,51.0,59.1,47.3,33.6,45.6,50.7,40.5,57.3,53.3,52.0,,28.0,35.0,45.3,51.4,56.5,59.1,50.7
09-27,54.2,47.8,28.8,42.8,54.9,48.9,38.2,52.6,44.1,36.6,56.4,55.6,47.0,,28.8,36.9,43.6,53.3,55.4,56.4,47.8
09-28,54.9,50.9,37.9,40.9,53.0,52.2,41.9,55.2,35.0,43.1,35.6,56.8,41.8,,35.0,36.1,41.4,52.5,55.1,56.8,43.1
09-29,56.2,51.7,45.0,37.2,54.3,50.4,43.0,56.1,26.6,51.5,32.4,49.7,45.6,,26.6,33.4,44.2,51.6,55.8,56.2,49.7
09-30,59.8,52.0,44.7,34.8,55.6,38.8,37.6,48.5,25.6,52.4,37.9,37.6,43.7,,25.6,35.3,37.8,49.9,55.0,59.8,43.7
