date,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
06-28,62.9,65.8,61.2,58.3,63.1,64.3,65.3,69.4,55.0,69.6,66.6,63.6,62.0,54.6,58.3,63.8,52.6,,52.6,54.9,60.7,64.5,67.7,69.6,63.1
06-29,61.2,66.6,62.6,61.9,62.8,59.4,65.8,69.4,60.4,69.0,60.6,53.5,61.6,38.2,57.4,60.3,52.2,,38.2,53.0,60.1,62.6,67.5,69.4,61.2
06-30,60.4,66.5,64.5,63.0,60.6,53.6,66.0,68.9,57.0,68.7,59.2,51.1,54.9,43.0,55.8,60.3,55.2,,43.0,52.6,55.7,63.3,67.4,68.9,60.3
07-01,60.5,67.1,64.7,59.4,62.9,57.8,67.6,69.0,59.0,66.2,57.7,56.6,59.7,56.7,59.3,61.4,60.3,,56.6,57.3,59.2,63.2,67.3,69.0,60.3
07-02,62.1,68.0,63.1,55.0,62.2,64.4,66.0,68.7,64.6,66.4,58.3,62.7,63.5,60.4,61.9,63.6,62.9,,55.0,59.5,62.2,64.4,67.0,68.7,63.1
07-03,62.4,64.9,66.7,55.7,54.2,67.0,65.9,66.9,63.5,67.4,60.0,61.6,60.6,61.2,66.3,64.3,63.4,,54.2,58.3,61.5,66.0,67.0,67.4,63.5
07-04,57.6,66.9,67.2,57.0,48.8,60.6,65.7,62.1,65.7,65.7,62.7,63.6,53.1,64.4,67.0,61.9,59.1,,48.8,55.4,60.3,65.7,67.0,67.2,62.7
07-05,59.4,66.9,63.4,59.9,56.0,58.3,54.0,57.6,65.7,59.2,63.1,64.7,55.8,64.0,63.0,62.2,60.1,,54.0,55.9,59.0,63.2,65.1,66.9,60.1
07-06,56.0,68.2,59.7,62.4,57.0,58.6,56.0,58.6,66.8,57.6,60.4,68.8,61.9,66.6,65.8,62.1,60.8,,56.0,56.6,58.6,63.1,67.4,68.8,60.8
07-07,58.8,66.9,59.5,61.1,57.0,57.6,58.9,58.0,67.2,54.1,59.8,69.1,61.2,63.4,71.3,64.9,61.2,,54.1,57.3,58.9,63.7,67.9,71.3,61.1
07-08,60.7,64.9,61.3,58.6,59.1,56.8,62.5,62.5,66.7,52.2,64.1,65.8,56.2,61.3,71.8,65.3,62.1,,52.2,56.5,60.4,64.3,66.1,71.8,62.1
07-09,60.3,67.7,62.5,59.2,59.2,58.6,66.5,66.2,63.5,52.1,64.8,66.6,57.9,63.3,71.6,67.6,65.3,,52.1,58.4,60.0,66.3,67.6,71.6,63.5
07-10,60.6,69.2,64.2,62.5,61.5,55.0,67.7,67.2,60.2,51.2,56.1,67.3,64.0,64.8,67.8,66.1,63.7,,51.2,55.7,61.3,66.3,67.8,69.2,64.0
07-11,59.9,66.9,61.7,61.0,59.7,57.6,67.0,61.3,57.5,56.3,47.6,64.0,65.8,67.4,69.4,65.9,65.0,,47.6,57.0,59.9,65.9,67.2,69.4,61.7
07-12,62.3,60.4,60.3,62.7,64.3,58.0,67.7,55.8,62.3,59.4,57.6,63.5,66.1,69.4,70.4,65.4,65.9,,55.8,57.8,60.3,65.5,68.4,70.4,62.7
07-13,62.8,66.1,61.7,60.6,63.2,57.3,60.2,59.4,66.4,60.8,58.8,65.9,60.6,66.6,68.6,64.5,64.4,,57.3,59.1,60.6,64.8,66.5,68.6,62.8
07-14,67.7,68.9,62.2,54.0,60.2,58.9,55.0,62.7,68.4,60.2,62.9,61.2,65.9,61.2,63.7,65.3,61.1,,54.0,57.3,60.9,64.0,68.0,68.9,62.2
07-15,69.9,69.1,63.9,61.2,64.3,59.6,54.1,64.3,66.2,60.3,64.8,64.6,65.9,62.2,64.3,59.3,63.1,,54.1,59.5,62.0,64.6,67.4,69.9,64.3
07-16,71.6,66.1,59.3,65.1,69.5,61.2,55.8,61.4,59.8,61.6,63.0,65.8,64.8,64.9,63.4,65.5,69.3,,55.8,59.6,61.6,65.5,69.4,71.6,64.8
07-17,70.4,62.7,62.7,67.9,66.5,63.0,58.9,62.1,61.5,60.1,65.8,63.9,63.1,67.3,65.7,67.7,71.1,,58.9,60.9,62.7,66.6,68.9,71.1,63.9
07-18,67.0,67.5,64.8,68.7,67.8,60.6,61.7,64.7,64.6,54.8,63.0,66.2,65.5,66.5,69.2,64.5,64.4,,54.8,61.3,64.5,66.6,68.2,69.2,64.8
07-19,62.9,68.5,66.3,65.1,66.2,61.8,61.6,67.0,65.2,55.9,64.6,67.9,66.2,65.4,64.1,63.9,60.1,,55.9,61.0,63.7,66.2,67.4,68.5,65.1
07-20,64.7,67.9,63.9,63.1,64.7,60.8,61.5,66.9,62.3,52.5,66.2,64.7,64.6,64.4,63.2,64.0,60.9,,52.5,60.9,63.0,64.7,66.5,67.9,64.0
07-21,69.4,68.2,59.2,63.6,64.0,63.8,62.0,66.8,64.0,55.2,67.0,64.8,66.1,64.8,64.8,66.0,66.3,,55.2,60.9,63.9,66.1,67.5,69.4,64.8
07-22,70.2,68.2,63.2,65.3,63.9,64.1,62.7,67.4,67.3,56.3,66.7,61.2,68.3,56.6,63.9,65.9,69.3,,56.3,59.4,63.7,67.3,68.7,70.2,65.3
07-23,70.2,65.3,64.5,68.0,63.7,61.9,59.6,66.6,69.1,59.4,63.6,63.6,67.5,57.9,62.9,68.0,69.4,,57.9,59.5,63.4,67.6,69.2,70.2,64.5
07-24,66.0,59.9,67.1,64.0,64.8,65.2,59.3,62.1,66.7,60.2,65.1,67.4,62.3,59.8,66.6,61.7,65.4,,59.3,59.9,62.0,65.5,66.9,67.4,64.8
07-25,64.5,58.5,69.0,60.0,66.8,62.5,61.1,64.3,66.5,61.0,68.1,66.2,60.0,62.3,66.7,64.0,64.0,,58.5,60.0,62.1,66.3,67.3,69.0,64.0
07-26,65.8,58.9,65.4,62.8,61.4,57.8,65.4,65.5,66.0,64.9,67.9,66.4,58.0,61.8,65.8,65.2,65.0,,57.8,58.6,62.6,65.6,66.2,67.9,65.2
07-27,66.7,61.2,61.8,63.8,60.6,57.1,62.6,57.5,66.1,55.7,68.2,66.8,57.3,62.6,63.6,65.6,66.6,,55.7,57.2,61.1,65.7,66.8,68.2,62.6
07-28,69.7,64.7,61.9,59.5,61.7,60.3,63.1,55.6,59.4,50.9,68.8,67.1,61.5,59.9,61.1,64.5,67.5,,50.9,57.9,60.2,64.5,68.0,69.7,61.7
07-29,67.2,64.5,64.1,58.6,61.1,63.4,63.6,56.0,54.2,56.8,68.1,64.2,66.3,63.0,61.4,60.0,69.1,,54.2,56.5,60.9,64.3,67.6,69.1,63.4
07-30,64.4,66.0,64.1,57.9,63.4,62.8,62.2,61.6,52.9,61.4,65.6,64.8,67.6,67.6,59.3,61.6,67.6,,52.9,58.7,61.6,64.9,67.6,67.6,63.4
07-31,56.6,63.0,66.2,59.2,63.8,58.8,61.8,65.5,55.6,63.7,64.6,67.3,57.0,69.8,60.4,63.8,63.6,,55.6,56.8,60.2,63.9,66.6,69.8,63.6
08-01,50.2,61.4,69.1,61.7,62.9,56.4,63.1,62.7,57.8,63.9,65.6,66.6,59.4,70.7,57.8,61.2,56.8,,50.2,56.7,59.1,63.3,67.6,70.7,61.7
08-02,55.9,57.6,66.6,65.3,63.8,59.9,64.2,61.2,61.0,61.2,67.7,61.4,64.7,70.7,55.0,57.6,53.9,,53.9,55.6,59.4,64.3,67.0,70.7,61.2
08-03,56.8,58.2,65.3,65.8,64.8,57.3,62.4,63.4,58.7,49.5,65.5,62.2,61.5,69.4,60.5,61.9,52.9,,49.5,55.2,58.6,63.7,65.6,69.4,61.9
08-04,59.1,62.8,65.8,64.0,57.6,58.6,63.6,64.0,55.2,60.1,62.7,62.0,64.6,65.7,62.6,64.9,56.7,,55.2,57.2,59.9,64.0,65.2,65.8,62.7
08-05,60.0,63.6,60.5,63.7,59.7,61.3,64.8,64.0,53.9,60.4,59.3,61.0,65.4,66.6,67.4,62.3,59.0,,53.9,59.2,60.3,63.8,65.9,67.4,61.3
08-06,59.5,62.1,59.8,60.4,61.3,63.0,63.9,63.2,56.5,58.8,60.1,61.0,67.5,64.6,60.1,56.6,59.1,,56.5,57.9,59.8,62.2,64.1,67.5,60.4
08-07,59.9,60.4,58.2,49.8,57.7,61.5,65.8,60.4,55.2,53.2,61.2,62.2,58.9,62.6,55.8,57.1,58.8,,49.8,54.4,57.6,60.6,62.4,65.8,58.9
08-08,62.9,60.6,59.0,44.0,56.2,63.0,68.4,57.5,55.7,52.0,64.0,64.5,54.4,63.9,63.0,59.7,55.3,,44.0,53.4,56.1,63.0,64.2,68.4,59.7
08-09,61.9,63.8,60.4,48.1,55.3,62.5,66.1,56.8,57.0,56.7,63.4,67.7,57.5,64.0,60.8,64.4,57.0,,48.1,56.1,57.0,63.5,65.1,67.7,60.8
08-10,62.5,62.7,59.4,54.9,60.1,61.9,63.2,59.2,59.8,61.2,57.3,69.0,60.7,65.2,61.8,62.1,61.5,,54.9,58.4,60.0,62.2,64.0,69.0,61.5
08-11,62.6,64.8,57.1,60.7,60.1,62.5,61.2,60.5,62.4,60.5,56.1,69.4,58.3,64.0,62.2,60.1,60.4,,56.1,57.8,60.3,62.4,64.3,69.4,60.7
08-12,59.5,66.6,60.8,64.5,55.2,61.2,63.8,58.0,58.8,59.4,58.0,66.6,56.3,63.4,65.0,61.1,59.7,,55.2,57.3,59.3,63.5,65.6,66.6,60.8
08-13,58.8,67.9,63.1,60.8,57.4,64.0,61.4,61.1,55.3,63.0,59.8,65.5,60.5,64.1,67.9,59.6,60.9,,55.3,58.2,60.4,63.3,66.5,67.9,61.1
08-14,62.0,65.9,61.6,57.6,59.5,58.6,61.2,63.3,58.1,66.0,64.0,64.7,63.6,62.7,68.8,57.8,62.8,,57.6,58.0,60.9,63.7,66.0,68.8,62.7
08-15,60.0,63.7,54.9,45.6,63.9,58.1,63.5,65.5,61.3,65.1,62.1,61.6,64.1,65.0,65.6,61.0,64.3,,45.6,56.8,61.3,64.2,65.3,65.6,63.5
08-16,59.9,64.5,51.5,48.4,64.1,59.4,65.4,66.0,61.7,63.0,62.3,61.8,61.5,66.7,65.5,62.9,62.7,,48.4,56.3,61.7,64.2,65.7,66.7,62.7
08-17,59.0,64.0,57.4,52.1,64.3,63.8,64.6,62.6,63.7,61.4,62.5,61.1,61.1,70.0,61.7,63.4,63.0,,52.1,58.4,61.4,63.7,64.4,70.0,62.6
08-18,58.4,59.5,62.2,52.7,61.5,63.9,64.3,63.2,64.5,55.1,60.8,57.1,63.0,71.2,46.9,64.4,62.0,,46.9,54.2,59.3,63.4,64.4,71.2,62.0
08-19,60.6,63.3,62.8,56.7,51.9,63.2,63.0,62.5,51.3,55.9,59.4,58.6,64.0,69.2,41.5,56.8,58.3,,41.5,51.6,56.8,62.8,63.6,69.2,59.4
08-20,61.7,60.8,61.2,62.4,59.5,62.8,60.4,60.8,51.8,59.4,58.5,59.2,63.7,66.7,48.6,51.4,59.7,,48.6,51.7,59.4,61.3,63.1,66.7,60.4
08-21,64.7,63.5,63.7,66.6,64.5,63.0,62.8,61.4,54.0,64.1,62.0,57.5,65.5,67.0,52.3,56.8,58.3,,52.3,55.7,60.8,64.2,65.9,67.0,63.0
08-22,66.0,64.4,59.9,68.5,58.9,64.6,57.6,58.7,52.2,58.8,61.4,53.4,63.4,69.4,55.9,60.7,53.1,,52.2,53.3,58.5,63.6,67.0,69.4,59.9
08-23,62.8,58.8,65.0,55.2,49.6,65.6,59.3,52.7,44.7,62.2,57.9,56.5,58.6,66.7,60.3,63.1,57.7,,44.7,51.4,57.5,62.3,65.2,66.7,58.8
08-24,60.1,58.2,66.2,52.0,57.0,66.2,60.2,54.5,49.2,65.5,54.0,60.9,62.4,66.6,59.9,61.4,57.0,,49.2,53.2,57.0,61.6,66.2,66.6,60.1
08-25,54.3,65.3,65.8,53.8,62.4,65.6,59.8,55.5,53.1,66.2,54.3,62.0,63.8,65.9,59.4,61.2,59.1,,53.1,54.1,58.4,64.1,65.8,66.2,61.2
08-26,48.8,62.2,59.2,58.3,65.8,65.9,61.3,53.4,51.4,53.4,53.7,61.0,56.2,66.5,60.5,59.9,60.5,,48.8,52.6,55.7,61.1,65.9,66.5,59.9
08-27,51.3,57.6,57.6,61.3,56.7,64.7,63.0,54.9,47.4,57.6,55.6,54.1,57.5,65.8,58.4,61.0,61.3,,47.4,53.0,56.4,61.1,63.7,65.8,57.6
08-28,57.2,60.6,57.3,62.9,57.6,59.4,65.6,60.0,53.0,61.2,58.9,50.3,64.0,63.6,57.0,60.2,61.5,,50.3,55.4,57.5,61.3,63.7,65.6,60.0
08-29,61.2,61.1,58.9,63.7,52.0,59.7,65.2,62.2,58.0,64.8,62.8,57.7,63.0,64.0,60.4,62.4,65.1,,52.0,57.9,60.3,63.1,65.0,65.2,62.2
08-30,59.7,64.6,63.4,64.1,42.9,62.1,60.5,64.0,57.5,60.3,64.9,60.8,63.9,60.8,63.2,64.5,60.0,,42.9,58.8,60.5,63.9,64.5,64.9,62.1
08-31,54.6,61.9,51.1,60.0,48.0,62.2,56.5,61.0,51.3,58.6,65.3,58.2,64.6,51.8,62.1,66.3,63.0,,48.0,51.2,56.1,62.1,64.9,66.3,60.0
09-01,57.1,63.3,38.0,62.4,52.2,58.6,52.6,59.2,52.4,61.0,60.8,56.6,66.5,47.6,55.6,67.0,54.0,,38.0,50.3,53.7,60.8,64.6,67.0,57.1
09-02,58.6,62.9,44.5,61.1,53.5,55.0,55.4,58.3,59.9,59.7,59.5,57.9,67.1,58.3,56.2,66.1,54.1,,44.5,53.9,56.0,59.8,64.2,67.1,58.3
09-03,60.2,63.0,49.3,59.7,59.4,55.9,58.2,59.7,60.2,58.6,61.2,59.4,62.6,61.8,56.3,68.1,54.0,,49.3,55.1,58.5,60.4,62.8,68.1,59.7
09-04,61.4,59.7,51.6,60.3,64.0,58.5,59.3,61.3,53.6,57.7,55.4,58.6,64.8,65.4,55.5,69.1,42.7,,42.7,52.8,57.3,61.4,65.0,69.1,59.3
09-05,60.5,51.2,48.7,55.9,54.6,56.8,59.1,62.9,54.3,50.4,49.8,58.0,63.6,68.8,58.9,68.6,50.3,,48.7,50.1,53.7,59.4,65.6,68.8,56.8
09-06,58.5,49.2,51.4,58.8,43.2,51.1,57.4,62.5,56.8,49.8,53.6,57.1,57.6,67.9,62.2,69.4,55.8,,43.2,49.6,53.2,58.5,64.7,69.4,57.1
09-07,52.3,54.9,54.4,57.9,55.4,52.9,53.9,56.0,58.5,53.7,54.7,59.6,58.1,62.0,62.2,70.3,56.5,,52.3,53.4,54.6,58.2,62.1,70.3,56.0
09-08,49.1,57.5,57.4,54.1,54.0,53.3,56.0,50.2,52.0,53.9,57.4,61.5,50.7,30.6,63.5,65.6,57.4,,30.6,49.7,53.1,57.4,62.3,65.6,54.1
09-09,50.4,54.5,52.3,58.7,43.3,53.4,60.4,53.3,46.1,57.1,52.7,59.5,50.4,35.2,65.8,56.6,56.0,,35.2,45.0,52.0,56.7,59.9,65.8,53.4
09-10,51.2,49.6,46.6,60.4,39.4,52.2,58.1,52.5,49.3,60.8,54.1,62.6,50.4,42.5,62.3,53.3,53.7,,39.4,45.0,50.2,54.9,61.4,62.6,52.5
09-11,55.0,55.4,44.2,59.9,47.9,50.7,52.2,52.2,49.2,60.5,61.2,61.7,38.8,49.9,55.8,58.0,54.3,,38.8,46.4,50.6,56.3,60.8,61.7,54.3
09-12,58.1,58.2,46.0,57.5,55.2,50.2,51.1,50.1,47.2,61.5,58.3,59.5,44.1,56.2,59.1,60.4,51.9,,44.1,46.7,50.9,58.2,59.9,61.5,56.2
09-13,60.0,59.0,51.5,53.7,57.3,51.0,54.7,49.3,55.4,61.1,48.7,56.9,50.5,58.7,58.1,51.1,49.6,,48.7,49.4,51.1,57.5,59.4,61.1,54.7
09-14,50.6,59.2,52.4,49.6,55.2,50.1,57.6,48.2,58.7,52.4,45.0,59.2,57.2,59.9,55.8,46.6,49.8,,45.0,47.6,50.0,57.3,59.2,59.9,52.4
09-15,40.0,57.6,55.2,45.9,53.4,49.6,58.1,50.7,60.2,46.9,43.0,62.1,60.4,60.4,58.6,48.4,50.8,,40.0,44.7,49.4,58.2,60.4,62.1,53.4
09-16,29.4,55.7,57.3,51.6,56.8,46.8,57.5,56.7,61.4,42.2,45.0,60.9,57.3,60.4,59.4,46.6,52.6,,29.4,43.8,50.7,57.3,60.6,61.4,56.7
09-17,32.6,49.1,52.9,53.7,60.3,44.7,52.2,56.4,62.2,43.4,49.3,60.1,44.6,61.2,58.1,50.4,54.7,,32.6,44.1,49.2,56.7,60.6,62.2,52.9
09-18,40.4,48.4,53.4,53.7,61.0,48.7,53.1,46.0,61.4,42.4,57.0,59.4,51.7,61.6,52.2,54.9,54.0,,40.4,44.6,51.1,55.3,61.2,61.6,53.4
09-19,50.7,53.7,52.8,55.6,62.9,51.9,55.4,44.1,56.7,46.8,60.6,56.8,49.6,50.8,48.2,57.3,51.0,,44.1,47.6,50.8,55.8,58.6,62.9,52.8
09-20,35.0,54.8,52.9,51.3,52.9,52.2,54.9,52.7,58.6,52.5,59.0,47.4,35.0,50.5,38.2,55.9,52.6,,35.0,36.9,51.1,53.3,57.0,59.0,52.6
09-21,35.1,55.4,49.7,41.4,55.8,51.6,56.1,56.4,49.8,57.6,53.4,53.2,37.0,57.8,44.8,52.1,44.4,,35.1,39.6,48.7,55.5,56.9,57.8,52.1
09-22,30.7,50.4,41.9,46.5,50.4,52.5,58.2,46.9,50.8,59.6,46.9,58.1,45.1,56.6,53.1,49.9,39.4,,30.7,40.9,46.8,52.6,58.1,59.6,50.4
09-23,34.8,39.4,44.7,51.8,47.0,55.2,55.7,42.9,54.1,58.6,34.7,54.3,50.0,56.1,50.7,47.4,43.1,,34.7,37.5,44.4,54.2,55.8,58.6,50.0
09-24,40.0,31.2,54.0,52.2,52.7,54.2,46.8,51.6,58.1,60.5,37.0,47.4,48.6,60.4,52.5,49.6,49.4,,31.2,38.8,48.3,53.0,59.0,60.5,51.6
09-25,43.5,36.6,57.9,55.8,57.6,56.5,40.8,38.5,59.9,62.1,46.6,44.6,50.1,58.6,55.5,53.5,54.1,,36.6,39.9,46.2,56.7,59.1,62.1,54.1
09-26,47.3,42.2,56.5,57.2,59.8,54.6,45.5,32.2,57.2,61.2,51.6,46.3,53.6,54.5,57.7,55.9,54.7,,32.2,44.2,50.8,56.6,58.6,61.2,54.6
09-27,49.5,49.5,57.0,56.5,60.6,54.8,47.7,29.8,44.1,60.2,54.5,51.4,49.2,42.6,58.8,56.8,56.3,,29.8,43.5,49.4,56.5,59.4,60.6,54.5
09-28,50.9,51.0,54.7,58.5,61.2,57.2,50.4,38.2,41.9,58.8,56.3,57.0,48.5,44.9,49.0,54.1,52.2,,38.2,43.7,50.2,56.4,58.6,61.2,52.2
09-29,51.9,36.0,56.3,57.1,59.4,57.1,52.2,48.7,38.8,57.8,52.9,58.3,35.0,51.8,34.5,55.0,55.0,,34.5,35.6,51.2,56.5,58.0,59.4,52.9
09-30,54.3,40.9,56.4,29.9,58.6,58.4,52.6,52.2,38.6,57.8,50.7,54.0,35.6,53.8,40.1,45.2,50.7,,29.9,37.4,44.4,54.0,58.0,58.6,52.2
